,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,Sprachebene,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
85,,venus,,,,,LSch,positiv,7689,CATMA_783BAD5E-BC7E-4776-A66A-08CB33D47F99_3,10,Emotionen der Freude,positiv,7641,Freude,Daß die Beyde / Welche brennen / Sich zutrennen.,"['Daß', 'die', 'Beyde', '/', 'Welche', 'brennen', '/', 'Sich', 'zutrennen', '.']"
86,,,,,,,LSch,positiv,7492,CATMA_D3A59FCC-AAA3-4D2E-B9D9-B00A98106667_0,4,Emotionen der Freude,positiv,7476,Freude,Last uns machen.,"['Last', 'uns', 'machen', '.']"
87,,,,,,,LSch,positiv,7544,CATMA_D3A59FCC-AAA3-4D2E-B9D9-B00A98106667_1,4,Emotionen der Freude,positiv,7529,Freude,Daß wir lachen.,"['Daß', 'wir', 'lachen', '.']"
88,,,,,,,LSch,positiv,7633,CATMA_D3A59FCC-AAA3-4D2E-B9D9-B00A98106667_2,7,Emotionen der Freude,positiv,7599,Freude,Seht beysammen / List und Flammen.,"['Seht', 'beysammen', '/', 'List', 'und', 'Flammen', '.']"
89,,,,,,,LSch,positiv,7726,CATMA_D3A59FCC-AAA3-4D2E-B9D9-B00A98106667_3,6,Emotionen der Freude,positiv,7702,Freude,Ja das ist unsre Freude.,"['Ja', 'das', 'ist', 'unsre', 'Freude', '.']"
90,,venus,,,,,LSch,positiv,7671,CATMA_4C888697-9FE1-490E-843B-54D4CF47963F,5,Emotionen der Zuneigung,positiv,7645,Liebe,die Beyde / Welche brennen,"['die', 'Beyde', '/', 'Welche', 'brennen']"
91,,venus,,,,,LSch,negativ,7689,CATMA_073AF911-F82C-4922-9A67-9387C26685D0,9,Emotionen des Leids,negativ,7645,Leid,die Beyde / Welche brennen / Sich zutrennen.,"['die', 'Beyde', '/', 'Welche', 'brennen', '/', 'Sich', 'zutrennen', '.']"
92,fatuum,,,,,,LSch,positiv,7981,CATMA_75B2DBF0-19DC-4F04-9D3E-C6B176DD4238,46,Emotionen der Freude,positiv,7777,Freude,"Ja das ist unsre Freude. Wer in der Welt so simpel ist. Daß er der Schererey vergist / Und nicht den ändern Schaden thut / Der ist ein 15- ein 16- ein 17- ein 18- ein 100000-Hut. Ja das ist meine Freude.
","['Ja', 'das', 'ist', 'unsre', 'Freude', '.', 'Wer', 'in', 'der', 'Welt', 'so', 'simpel', 'ist', '.', 'Daß', 'er', 'der', 'Schererey', 'vergist', '/', 'Und', 'nicht', 'den', 'ändern', 'Schaden', 'thut', '/', 'Der', 'ist', 'ein', '15-', 'ein', '16-', 'ein', '17-', 'ein', '18-', 'ein', '100000-Hut', '.', 'Ja', 'das', 'ist', 'meine', 'Freude', '.']"
93,,,,,,,LSch,negativ,8277,CATMA_F828B066-562B-4385-B16F-04DB7F2488CB,51,Emotionen des Leids,negativ,8006,Leid,Ich heisse die Liebe / doch welche mich kennen / Die müssen mehrentheils in meiner Gluth verbrennen. Ich locke die Hertzen Mit Liebligkeit an; Doch gehn sie mit Schmertzen Die tödtliche Bahn. Wer meinen Lachen traut / Der hat sich leicht ein Hauß von Thränen auffgebaut.),"['Ich', 'heisse', 'die', 'Liebe', '/', 'doch', 'welche', 'mich', 'kennen', '/', 'Die', 'müssen', 'mehrentheils', 'in', 'meiner', 'Gluth', 'verbrennen', '.', 'Ich', 'locke', 'die', 'Hertzen', 'Mit', 'Liebligkeit', 'an', ';', 'Doch', 'gehn', 'sie', 'mit', 'Schmertzen', 'Die', 'tödtliche', 'Bahn', '.', 'Wer', 'meinen', 'Lachen', 'traut', '/', 'Der', 'hat', 'sich', 'leicht', 'ein', 'Hauß', 'von', 'Thränen', 'auffgebaut', '.', ')']"
94,venus,,,,,,LSch,positiv,8417,CATMA_1AE4BCBC-DED6-44D3-AF14-8296FD2ED368,6,Emotionen der Zuneigung,positiv,8391,Verehrung,Sieh da mein edler Printz.,"['Sieh', 'da', 'mein', 'edler', 'Printz', '.']"
95,,,,,,,LSch,positiv,8543,CATMA_20DCD6D5-DD74-4ACF-AAE2-213F7B742A77,16,Emotionen der Freude,positiv,8461,Freude,"Ich bin die Lust-Göttin / und meine Gaben sinds / Dabey die Menschen lustig ruhn.
","['Ich', 'bin', 'die', 'Lust-Göttin', '/', 'und', 'meine', 'Gaben', 'sinds', '/', 'Dabey', 'die', 'Menschen', 'lustig', 'ruhn', '.']"
96,,venus,,,,,LSch,positiv,8739,CATMA_4367723E-2CFF-4F17-9FAF-18C3642F1ACC,19,Emotionen der Freude,positiv,8641,Freude,"Wer wachselt und ändert / Wer faselt und schlendert / Der findet im Reste Doch endlich das Beste.
","['Wer', 'wachselt', 'und', 'ändert', '/', 'Wer', 'faselt', 'und', 'schlendert', '/', 'Der', 'findet', 'im', 'Reste', 'Doch', 'endlich', 'das', 'Beste', '.']"
97,,amandus,,,,,LSch,positiv,8847,CATMA_A2900F8C-F53B-4A0C-A741-827D3BB365BC,19,Emotionen der Freude,positiv,8748,Freude,"Wer wechselt und ändert / Wer faselt und schlendert / Verliehret im Reste Das Liebste / das Beste.
","['Wer', 'wechselt', 'und', 'ändert', '/', 'Wer', 'faselt', 'und', 'schlendert', '/', 'Verliehret', 'im', 'Reste', 'Das', 'Liebste', '/', 'das', 'Beste', '.']"
98,,,,,,,LSch,negativ,8925,CATMA_5832259F-97D5-4C40-A5EA-9BB84386FC01,17,Emotionen der Ablehnung,negativ,8854,Ärger,Mein Printz / er ist zu kalt / Er folge mir / ich brauche sonst Gewalt.,"['Mein', 'Printz', '/', 'er', 'ist', 'zu', 'kalt', '/', 'Er', 'folge', 'mir', '/', 'ich', 'brauche', 'sonst', 'Gewalt', '.']"
99,,,,,,,LSch,negativ,8962,CATMA_CEE0073A-1D45-4ABE-9D2B-5927E59CF12A,6,Emotionen der Angst,negativ,8935,Angst,Ist niemand der mir hilfft?,"['Ist', 'niemand', 'der', 'mir', 'hilfft', '?']"
100,,,,,,,LSch,negativ,9588,CATMA_9F1CE9C7-B5A8-46D1-9AF5-3FE56B5F9766,64,Emotionen des Leids,negativ,9263,Leid,"Ich führe die Waffen und bringe zu Ehren. Die lustig versengen / und hurtig zerstören / Die kommen meiner Liebe bey / Durch Hagel / Pulver Blitz und Bley Ich locke die Hertzen Zur Tapfferkeit an / Doch gehn sie mit Schmertzen Die blutige Bahn. Wer meinen Feuer traut / Der hat sich leicht ein Hauß von Rauch und Wind gebaut.
","['Ich', 'führe', 'die', 'Waffen', 'und', 'bringe', 'zu', 'Ehren', '.', 'Die', 'lustig', 'versengen', '/', 'und', 'hurtig', 'zerstören', '/', 'Die', 'kommen', 'meiner', 'Liebe', 'bey', '/', 'Durch', 'Hagel', '/', 'Pulver', 'Blitz', 'und', 'Bley', 'Ich', 'locke', 'die', 'Hertzen', 'Zur', 'Tapfferkeit', 'an', '/', 'Doch', 'gehn', 'sie', 'mit', 'Schmertzen', 'Die', 'blutige', 'Bahn', '.', 'Wer', 'meinen', 'Feuer', 'traut', '/', 'Der', 'hat', 'sich', 'leicht', 'ein', 'Hauß', 'von', 'Rauch', 'und', 'Wind', 'gebaut', '.']"
101,,mars,,,,,LSch,negativ,9818,CATMA_93D4D8D5-43DB-4D23-AE72-57A0FE5E00FA,11,Emotionen des Leids,negativ,9766,Leid,"Wie sitzt er als ein Weib in seiner Stadt gefangen?
","['Wie', 'sitzt', 'er', 'als', 'ein', 'Weib', 'in', 'seiner', 'Stadt', 'gefangen', '?']"
102,,,,,,,LSch,positiv,9878,CATMA_41C0C23E-5C99-46F9-9515-11BF93998D44,9,Emotionen der Zuneigung,positiv,9827,Liebe,Die Liebe die mich treibt vergnüget mein Verlangen.,"['Die', 'Liebe', 'die', 'mich', 'treibt', 'vergnüget', 'mein', 'Verlangen', '.']"
103,,mars,,,,,LSch,positiv,9913,CATMA_6348D455-99B7-46AA-B6E3-68E33EDEC04B,7,Emotionen der Zuneigung,positiv,9885,Liebe,Was sagt ein Mann von Liebe?,"['Was', 'sagt', 'ein', 'Mann', 'von', 'Liebe', '?']"
104,unpersönlich,mars,,,,,LSch,positiv,10090,CATMA_00020AD1-A851-4561-B5F5-67FA08F8F57E,19,Emotionen der Freude,positiv,9997,Freude,In rauben und beuten / In fechten und streiten / In kriegen und siegen / Da wohnet Vergnügen.,"['In', 'rauben', 'und', 'beuten', '/', 'In', 'fechten', 'und', 'streiten', '/', 'In', 'kriegen', 'und', 'siegen', '/', 'Da', 'wohnet', 'Vergnügen', '.']"
105,unpersönlich,amandus,,,,,LSch,positiv,10197,CATMA_F77D9DAE-04F8-4B41-BC2B-7BE77E666B14,19,Emotionen der Freude,positiv,10100,Freude,"In rauben und beuten / In fechten und streiten / In kriegen und siegen / Stirbt alles Vergnügen.
","['In', 'rauben', 'und', 'beuten', '/', 'In', 'fechten', 'und', 'streiten', '/', 'In', 'kriegen', 'und', 'siegen', '/', 'Stirbt', 'alles', 'Vergnügen', '.']"
106,,fatum,,,,,LSch,negativ,10537,CATMA_FE613509-3EA2-4A7D-A841-DDD520CF5240,38,Emotionen des Leids,negativ,10360,Leid,"So störet man der Liebe Ziel! Fort aller Leute Feind / Wer frembden Schaden sucht / der werde selbst zu Schanden / Biß er in solchen Banden /
(Den Spott vor aller Welt beweint.)","['So', 'störet', 'man', 'der', 'Liebe', 'Ziel', '!', 'Fort', 'aller', 'Leute', 'Feind', '/', 'Wer', 'frembden', 'Schaden', 'sucht', '/', 'der', 'werde', 'selbst', 'zu', 'Schanden', '/', 'Biß', 'er', 'in', 'solchen', 'Banden', '/', '(', 'Den', 'Spott', 'vor', 'aller', 'Welt', 'beweint', '.', ')']"
107,amandus,fatum,,,,,LSch,positiv,10389,CATMA_59E7E0EB-8540-4820-A6FF-795DF580EE06,7,Emotionen der Zuneigung,positiv,10360,Liebe,So störet man der Liebe Ziel!,"['So', 'störet', 'man', 'der', 'Liebe', 'Ziel', '!']"
108,,"['bacchus', 'plutus', 'satyrus']",,,,,LSch,positiv,10751,CATMA_EFF4D4B1-1F5F-4D69-A2D9-303B99690880_0,9,Emotionen der Freude,positiv,10707,Freude,"Ich liebe das Silber und diene dem Geitze /
","['Ich', 'liebe', 'das', 'Silber', 'und', 'diene', 'dem', 'Geitze', '/']"
109,,"['bacchus', 'plutus', 'satyrus']",,,,,LSch,positiv,10807,CATMA_EFF4D4B1-1F5F-4D69-A2D9-303B99690880_1,8,Emotionen der Freude,positiv,10760,Freude,"Indem ich die Volcker zur Trunckenheit reitze.
","['Indem', 'ich', 'die', 'Volcker', 'zur', 'Trunckenheit', 'reitze', '.']"
110,,"['bacchus', 'plutus', 'satyrus']",,,,,LSch,positiv,10858,CATMA_EFF4D4B1-1F5F-4D69-A2D9-303B99690880_2,8,Emotionen der Freude,positiv,10816,Freude,Ich führe die Menschen auff eitelen Tand /,"['Ich', 'führe', 'die', 'Menschen', 'auff', 'eitelen', 'Tand', '/']"
111,,"['bacchus', 'plutus', 'satyrus']",,,,,LSch,positiv,10912,CATMA_EFF4D4B1-1F5F-4D69-A2D9-303B99690880_3,8,Emotionen der Freude,positiv,10873,Freude,So werden die Seelen vom Glücke gewand.,"['So', 'werden', 'die', 'Seelen', 'vom', 'Glücke', 'gewand', '.']"
112,,,,,,,LSch,positiv,10748,CATMA_990417E4-C486-48FE-A004-BCA5951C7EAE,8,Emotionen der Zuneigung,positiv,10707,Liebe,Ich liebe das Silber und diene dem Geitze,"['Ich', 'liebe', 'das', 'Silber', 'und', 'diene', 'dem', 'Geitze']"
113,unpersönlich,satyrus,,,,,LSch,positiv,11072,CATMA_942559B7-836F-4746-ACEF-0AB1BF0AE94F,9,Emotionen der Freude,positiv,11028,Schadenfreude,Wer spielet und lacht / Wird lustig gemacht.,"['Wer', 'spielet', 'und', 'lacht', '/', 'Wird', 'lustig', 'gemacht', '.']"
114,unpersönlich,,,,,,LSch,positiv,11234,CATMA_0F8756BB-D1C8-420F-83D7-E313097F6F6F,7,Emotionen der Freude,positiv,11206,Freude,W ir bringen Lust und Segen.,"['W', 'ir', 'bringen', 'Lust', 'und', 'Segen', '.']"
115,,,,,,,LSch,positiv,11312,CATMA_80FAB1A4-2C19-4130-9B90-A647BA1DAA99,14,Emotionen der Freude,positiv,11244,Freude,Seyd unbemüth / Ich kan den Grund zur Lust ohn euern Beystand legen.,"['Seyd', 'unbemüth', '/', 'Ich', 'kan', 'den', 'Grund', 'zur', 'Lust', 'ohn', 'euern', 'Beystand', 'legen', '.']"
116,,plutus,,,,,LSch,negativ,11424,CATMA_5B2506B4-5A58-4088-851A-5CC49D5221B8,20,Emotionen des Leids,negativ,11321,Leid,"Mit wuchern und sorgen / Mit schachern und borgen / Mit schaben und scharren / Wird keiner zum Narren.
","['Mit', 'wuchern', 'und', 'sorgen', '/', 'Mit', 'schachern', 'und', 'borgen', '/', 'Mit', 'schaben', 'und', 'scharren', '/', 'Wird', 'keiner', 'zum', 'Narren', '.']"
117,,amandus,,,,,LSch,negativ,11537,CATMA_F9B99121-8CEA-4E07-8E61-F36DAB14A091,20,Emotionen des Leids,negativ,11433,Leid,"Mit wuchern und sorgen / Mit schachern und borgen / Mit schaben und scharren / Wird mancher zum Narren.
","['Mit', 'wuchern', 'und', 'sorgen', '/', 'Mit', 'schachern', 'und', 'borgen', '/', 'Mit', 'schaben', 'und', 'scharren', '/', 'Wird', 'mancher', 'zum', 'Narren', '.']"
118,,bacchus,,,,,LSch,positiv,11648,CATMA_4C0F392A-D042-49B2-B6C0-CBBD586B72D1,21,Emotionen der Freude,positiv,11546,Freude,"B ey Glasern und Kannen / Bey Schüsseln und Pfannen / Bey halben und gantzen / Da lernet man tantzen.
","['B', 'ey', 'Glasern', 'und', 'Kannen', '/', 'Bey', 'Schüsseln', 'und', 'Pfannen', '/', 'Bey', 'halben', 'und', 'gantzen', '/', 'Da', 'lernet', 'man', 'tantzen', '.']"
119,unpersönlich,amandus,,,,,LSch,positiv,11757,CATMA_CE5155D2-C70B-4AA9-A78C-D10BD5F1F639,19,Emotionen der Freude,positiv,11657,Freude,"Bey Glasern und Kannen / Bey Schüsseln und Pfannen / Bey halben und gantzen / Vergehet das Tantzen.
","['Bey', 'Glasern', 'und', 'Kannen', '/', 'Bey', 'Schüsseln', 'und', 'Pfannen', '/', 'Bey', 'halben', 'und', 'gantzen', '/', 'Vergehet', 'das', 'Tantzen', '.']"
120,unpersönlich,satyrus,,,,,LSch,positiv,11860,CATMA_C7A8024C-C00D-4E3B-94A2-0208C30AAD86,19,Emotionen der Freude,positiv,11766,Freude,"In singen und spielen / In schiessen und zielen / In jagen und reiten / Sind lustige Zeiten /
","['In', 'singen', 'und', 'spielen', '/', 'In', 'schiessen', 'und', 'zielen', '/', 'In', 'jagen', 'und', 'reiten', '/', 'Sind', 'lustige', 'Zeiten', '/']"
121,unpersönlich,amandus,,,,,LSch,positiv,11963,CATMA_7DA45F5D-B578-4D34-85C6-559D0A7C481A,19,Emotionen der Freude,positiv,11869,Freude,"In singen und spielen / In schiessen und zielen / In jagen und reiten / Verderben die Zeiten.
","['In', 'singen', 'und', 'spielen', '/', 'In', 'schiessen', 'und', 'zielen', '/', 'In', 'jagen', 'und', 'reiten', '/', 'Verderben', 'die', 'Zeiten', '.']"
122,,fatum,,,,,LSch,negativ,12398,CATMA_66C66B49-FF12-4ED3-B3A0-0DC9A6366695,43,Emotionen der Ablehnung,negativ,12171,Abscheu,"Ich sehe wohl Mars findet mehr Gesellen. Fort schicket euch / Ihr must die Caution in solchen Zwange stellen / Der Himmel sagts / ihr schwachen Sünder So stoltz ihr sonsten seyd / So bleibt ihr doch nichts als verachte Kinder.
","['Ich', 'sehe', 'wohl', 'Mars', 'findet', 'mehr', 'Gesellen', '.', 'Fort', 'schicket', 'euch', '/', 'Ihr', 'must', 'die', 'Caution', 'in', 'solchen', 'Zwange', 'stellen', '/', 'Der', 'Himmel', 'sagts', '/', 'ihr', 'schwachen', 'Sünder', 'So', 'stoltz', 'ihr', 'sonsten', 'seyd', '/', 'So', 'bleibt', 'ihr', 'doch', 'nichts', 'als', 'verachte', 'Kinder', '.']"
123,,römer,,,,,LSch,positiv,12532,CATMA_1E2EE287-4729-489D-9713-0A4F0D719419,8,Emotionen der Zuneigung,positiv,12491,Liebe,"So lebet Amandus noch ferner im Lieben /
","['So', 'lebet', 'Amandus', 'noch', 'ferner', 'im', 'Lieben', '/']"
124,,schäfer,,,,,LSch,negativ,12584,CATMA_B93F182E-4670-4A7B-BD6E-1BDEC5633445,8,Emotionen des Leids,negativ,12541,Leid,So müsten die Feinde sich selber betrüben /,"['So', 'müsten', 'die', 'Feinde', 'sich', 'selber', 'betrüben', '/']"
125,,römer,,,,,LSch,positiv,12628,CATMA_D94F0D29-F70F-4FA5-BBF4-628013CFA2FA,6,Emotionen der Freude,positiv,12592,Freude,"Burgundien blühet in lustiger Zeit.
","['Burgundien', 'blühet', 'in', 'lustiger', 'Zeit', '.']"
126,,,,,,,LSch,positiv,12680,CATMA_F070B893-DF14-4BEC-A3B6-AB5859A47255,9,Emotionen der Freude,positiv,12637,Freude,Wir kosten den Seegen und trotzen den Neid.,"['Wir', 'kosten', 'den', 'Seegen', 'und', 'trotzen', 'den', 'Neid', '.']"
127,,,,Ereignis,,,LSch,positiv,12729,CATMA_917B8CA5-D58F-4BA1-8F8D-3759C02A9803,7,Emotionen der Freude,positiv,12689,Freude,So werden die Bauern ingleichen erfreut.,"['So', 'werden', 'die', 'Bauern', 'ingleichen', 'erfreut', '.']"
128,,römer,,,,,LSch,positiv,12803,CATMA_F8E1D8E4-0989-45FB-B820-3874EDEDBC70,14,Emotionen der Freude,positiv,12737,Freude,Was sie wünschen / was sie lachen / Diesen bleibt der Himmel hold.,"['Was', 'sie', 'wünschen', '/', 'was', 'sie', 'lachen', '/', 'Diesen', 'bleibt', 'der', 'Himmel', 'hold', '.']"
129,,schäfer,,,,,LSch,positiv,12877,CATMA_F82A1882-0C4C-4194-B7CA-09683165F838,14,Emotionen der Freude,positiv,12813,Freude,Was sie schlaffen / was sie wachen / Dieses wird zu lauter Gold.,"['Was', 'sie', 'schlaffen', '/', 'was', 'sie', 'wachen', '/', 'Dieses', 'wird', 'zu', 'lauter', 'Gold', '.']"
130,,,,,,,LSch,positiv,12954,CATMA_220C0033-A872-4EA8-97EC-563CEE5BFC33,13,Emotionen der Freude,positiv,12886,Freude,Nun viel Glücks zum Bauer-Sachen / Tantzt ihr Bauern wenn ihr wollt.,"['Nun', 'viel', 'Glücks', 'zum', 'Bauer-Sachen', '/', 'Tantzt', 'ihr', 'Bauern', 'wenn', 'ihr', 'wollt', '.']"
131,römer,,,,,,LSch,positiv,12974,CATMA_7DF9FC8D-4CE8-421D-B0A2-96295EC3EFE0_0,3,Emotionen der Freude,positiv,12962,Freude,Die Städte /,"['Die', 'Städte', '/']"
132,römer,,,,,,LSch,positiv,13038,CATMA_7DF9FC8D-4CE8-421D-B0A2-96295EC3EFE0_1,2,Emotionen der Freude,positiv,13029,Freude,"Gedeyen.
","['Gedeyen', '.']"
133,römer,,,,,,LSch,positiv,13058,CATMA_7DF9FC8D-4CE8-421D-B0A2-96295EC3EFE0_2,3,Emotionen der Freude,positiv,13045,Freude,Sie prangen /,"['Sie', 'prangen', '/']"
134,römer,,,,,,LSch,positiv,13125,CATMA_7DF9FC8D-4CE8-421D-B0A2-96295EC3EFE0_3,3,Emotionen der Freude,positiv,13114,Freude,"Im freyen.
","['Im', 'freyen', '.']"
135,römer,,,,,,LSch,positiv,13154,CATMA_7DF9FC8D-4CE8-421D-B0A2-96295EC3EFE0_4,4,Emotionen der Freude,positiv,13132,Freude,Die Bürger bekleiben /,"['Die', 'Bürger', 'bekleiben', '/']"
136,römer,,,,,,LSch,positiv,13250,CATMA_7DF9FC8D-4CE8-421D-B0A2-96295EC3EFE0_5,5,Emotionen der Freude,positiv,13228,Freude,"So lernen wir singen.
","['So', 'lernen', 'wir', 'singen', '.']"
137,schäfer,,,,,,LSch,positiv,12996,CATMA_0D224EEF-FB32-4E40-B6A1-089275E9DD44_0,3,Emotionen der Freude,positiv,12984,Freude,Die Wiesen /,"['Die', 'Wiesen', '/']"
138,schäfer,,,,,,LSch,positiv,13037,CATMA_0D224EEF-FB32-4E40-B6A1-089275E9DD44_1,2,Emotionen der Freude,positiv,13029,Freude,Gedeyen.,"['Gedeyen', '.']"
139,schäfer,,,,,,LSch,positiv,13081,CATMA_0D224EEF-FB32-4E40-B6A1-089275E9DD44_2,3,Emotionen der Freude,positiv,13068,Freude,"Sie grünen /
","['Sie', 'grünen', '/']"
140,schäfer,,,,,,LSch,positiv,13124,CATMA_0D224EEF-FB32-4E40-B6A1-089275E9DD44_3,3,Emotionen der Freude,positiv,13114,Freude,Im freyen.,"['Im', 'freyen', '.']"
141,schäfer,,,,,,LSch,positiv,13185,CATMA_0D224EEF-FB32-4E40-B6A1-089275E9DD44_4,4,Emotionen der Freude,positiv,13164,Freude,Die Schafe gelingen /,"['Die', 'Schafe', 'gelingen', '/']"
142,schäfer,,,,,,LSch,positiv,13249,CATMA_0D224EEF-FB32-4E40-B6A1-089275E9DD44_5,5,Emotionen der Freude,positiv,13228,Freude,So lernen wir singen.,"['So', 'lernen', 'wir', 'singen', '.']"
143,bauern,,,,,,LSch,positiv,13015,CATMA_375CBDB0-CEFF-48CA-A8F7-A7B2B162EB38_0,2,Emotionen der Freude,positiv,13005,Freude,Die Felder,"['Die', 'Felder']"
144,bauern,,,,,,LSch,positiv,13037,CATMA_375CBDB0-CEFF-48CA-A8F7-A7B2B162EB38_1,2,Emotionen der Freude,positiv,13029,Freude,Gedeyen.,"['Gedeyen', '.']"
145,bauern,,,,,,LSch,positiv,13101,CATMA_375CBDB0-CEFF-48CA-A8F7-A7B2B162EB38_2,2,Emotionen der Freude,positiv,13089,Freude,"Sie wachsen
","['Sie', 'wachsen']"
146,bauern,,,,,,LSch,positiv,13124,CATMA_375CBDB0-CEFF-48CA-A8F7-A7B2B162EB38_3,3,Emotionen der Freude,positiv,13114,Freude,Im freyen.,"['Im', 'freyen', '.']"
147,bauern,,,,,,LSch,positiv,13216,CATMA_375CBDB0-CEFF-48CA-A8F7-A7B2B162EB38_4,4,Emotionen der Freude,positiv,13194,Freude,"Die Staaten bekommen;
","['Die', 'Staaten', 'bekommen', ';']"
148,bauern,,,,,,LSch,positiv,13249,CATMA_375CBDB0-CEFF-48CA-A8F7-A7B2B162EB38_5,5,Emotionen der Freude,positiv,13228,Freude,So lernen wir singen.,"['So', 'lernen', 'wir', 'singen', '.']"
149,,,,,,,LSch,negativ,13569,CATMA_AEAD2373-C591-4410-81CD-314B75D1530E,46,Emotionen der Angst,negativ,13346,Verzweiflung,Ach weh! Ich soll mein Pfand verliehren / Das Unglück halt ihn ab. Komm du verlangter Todt / und zeige mir das Grab! Ihr Schwestern und Gespielen / Beweint derselben Schluß / Die was vom Tode fühlen / Und dennoch leben muß.,"['Ach', 'weh', '!', 'Ich', 'soll', 'mein', 'Pfand', 'verliehren', '/', 'Das', 'Unglück', 'halt', 'ihn', 'ab', '.', 'Komm', 'du', 'verlangter', 'Todt', '/', 'und', 'zeige', 'mir', 'das', 'Grab', '!', 'Ihr', 'Schwestern', 'und', 'Gespielen', '/', 'Beweint', 'derselben', 'Schluß', '/', 'Die', 'was', 'vom', 'Tode', 'fühlen', '/', 'Und', 'dennoch', 'leben', 'muß', '.']"
150,,,,,,,LSch,negativ,13569,CATMA_32AA1F83-4E6A-46A8-B95B-1425273BCBD5,20,Emotionen des Leids,negativ,13463,Mitleid,Ihr Schwestern und Gespielen / Beweint derselben Schluß / Die was vom Tode fühlen / Und dennoch leben muß.,"['Ihr', 'Schwestern', 'und', 'Gespielen', '/', 'Beweint', 'derselben', 'Schluß', '/', 'Die', 'was', 'vom', 'Tode', 'fühlen', '/', 'Und', 'dennoch', 'leben', 'muß', '.']"
151,burgundia,pax,,,,,LSch,negativ,13628,CATMA_C32272E3-ED8C-4099-90E4-BA8463936528,11,Emotionen des Leids,negativ,13575,Leid,"Wer weiß ob diese Quaal nicht vor der Zeit entsteht.
","['Wer', 'weiß', 'ob', 'diese', 'Quaal', 'nicht', 'vor', 'der', 'Zeit', 'entsteht', '.']"
152,,,,,,,LSch,negativ,14068,CATMA_3708FF9F-3E90-43BC-A4B7-08D88A466BEE,49,Emotionen der Angst,negativ,13835,Verzweiflung,"Ach schweigt / ich bin gewiß verlohren: Wer unter diese Feinde fallt / Der ist mehr als ein Mensch Wenn er den Platz behalt. Ach last die Liebe fahren / Die manchen Sinn berückt / So könnt ihr diß ersparen / Was mich zu Tode drückt.
","['Ach', 'schweigt', '/', 'ich', 'bin', 'gewiß', 'verlohren', ':', 'Wer', 'unter', 'diese', 'Feinde', 'fallt', '/', 'Der', 'ist', 'mehr', 'als', 'ein', 'Mensch', 'Wenn', 'er', 'den', 'Platz', 'behalt', '.', 'Ach', 'last', 'die', 'Liebe', 'fahren', '/', 'Die', 'manchen', 'Sinn', 'berückt', '/', 'So', 'könnt', 'ihr', 'diß', 'ersparen', '/', 'Was', 'mich', 'zu', 'Tode', 'drückt', '.']"
153,,,,,,,LSch,positiv,14068,CATMA_0DAE9E64-7383-4E34-A953-5935D6DEC7B8,23,Emotionen der Zuneigung,positiv,13960,Liebe,"Ach last die Liebe fahren / Die manchen Sinn berückt / So könnt ihr diß ersparen / Was mich zu Tode drückt.
","['Ach', 'last', 'die', 'Liebe', 'fahren', '/', 'Die', 'manchen', 'Sinn', 'berückt', '/', 'So', 'könnt', 'ihr', 'diß', 'ersparen', '/', 'Was', 'mich', 'zu', 'Tode', 'drückt', '.']"
154,,amandus,,,,,LSch,negativ,14176,CATMA_1CDF723F-B3E0-47B7-8E30-A5A5D15FB559,5,Emotionen des Leids,negativ,14152,Leid,Wer ist allhier betrübt?,"['Wer', 'ist', 'allhier', 'betrübt', '?']"
155,,,,,,,LSch,negativ,14217,CATMA_7AB0B485-8E98-4E8C-8A76-7CD91C4FADA2,7,Emotionen der Angst,negativ,14188,Verzweiflung,Ein Kind / das willig stirbt.,"['Ein', 'Kind', '/', 'das', 'willig', 'stirbt', '.']"
156,,amandus,,,,,LSch,positiv,14257,CATMA_315BC2CA-773D-4527-A9AC-E416C1E46662,6,Emotionen der Zuneigung,positiv,14227,Liebe,Ein Kind das glücklich liebt /,"['Ein', 'Kind', 'das', 'glücklich', 'liebt', '/']"
157,,,,,,,LSch,positiv,14295,CATMA_3F889679-6BA3-4217-95DD-9C461D740465,6,Emotionen der Freude,positiv,14269,Freude,Und dem die Lust verdirbt.,"['Und', 'dem', 'die', 'Lust', 'verdirbt', '.']"
158,burgundia,,,,,,LSch,positiv,14414,CATMA_CA3E0FAC-700E-4FDD-A62A-D19DE9CC9C61,12,Emotionen der Freude,positiv,14362,Freude,Ach ja / wenn er die Lust in falschen Sand vergrabt.,"['Ach', 'ja', '/', 'wenn', 'er', 'die', 'Lust', 'in', 'falschen', 'Sand', 'vergrabt', '.']"
159,,,,,,,LSch,negativ,14538,CATMA_E4456543-BAFB-4975-BE09-AAFD172F84C8_0,13,Emotionen des Leids,negativ,14464,Leid,Die Feinde werden schon auff ihren Vortheil sehn. Amandus Betrognes Kind /,"['Die', 'Feinde', 'werden', 'schon', 'auff', 'ihren', 'Vortheil', 'sehn', '.', 'Amandus', 'Betrognes', 'Kind', '/']"
160,,,,,,,LSch,negativ,14569,CATMA_E4456543-BAFB-4975-BE09-AAFD172F84C8_1,4,Emotionen des Leids,negativ,14550,Leid,"Ja wohl betrogen /
","['Ja', 'wohl', 'betrogen', '/']"
