,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens,Sprachebene
46,,,,,,CE,negativ,13614,CATMA_AE702C58-F9EA-4730-90E2-1A8E69ADAEDD,11,Emotionen der Ablehnung,negativ,13558,Ärger,"Schweige bößwicht, vnd vollziehe, was ich dir befollen.
","['Schweige', 'bößwicht', ',', 'vnd', 'vollziehe', ',', 'was', 'ich', 'dir', 'befollen', '.']",
47,,,,,,CE,negativ,14046,CATMA_3C73187F-661C-4B16-99E6-9E6DA209DFBC,85,Emotionen des Leids,negativ,13621,Leid,"Ich muß wohl, ob ich gleich nicht will, der krüg ist eine rechte Vnglükhsschuel, in welcher die vornehmsten lectionen die gedult der gehorsam, wie auch hunger vnd durst Leÿden sein. Begehrt mann zu essen, so ist die erste speiß Prigelsuppen. Verlangt man zu trinckhen, so ist es rother wein, welchen man einen aus seinen eÿgnen ruckhen presset. In Summa, wen sein glükh feindt ist, der wärde nur ein gemeiner Soldath wie ich.","['Ich', 'muß', 'wohl', ',', 'ob', 'ich', 'gleich', 'nicht', 'will', ',', 'der', 'krüg', 'ist', 'eine', 'rechte', 'Vnglükhsschuel', ',', 'in', 'welcher', 'die', 'vornehmsten', 'lectionen', 'die', 'gedult', 'der', 'gehorsam', ',', 'wie', 'auch', 'hunger', 'vnd', 'durst', 'Leÿden', 'sein', '.', 'Begehrt', 'mann', 'zu', 'essen', ',', 'so', 'ist', 'die', 'erste', 'speiß', 'Prigelsuppen', '.', 'Verlangt', 'man', 'zu', 'trinckhen', ',', 'so', 'ist', 'es', 'rother', 'wein', ',', 'welchen', 'man', 'einen', 'aus', 'seinen', 'eÿgnen', 'ruckhen', 'presset', '.', 'In', 'Summa', ',', 'wen', 'sein', 'glükh', 'feindt', 'ist', ',', 'der', 'wärde', 'nur', 'ein', 'gemeiner', 'Soldath', 'wie', 'ich', '.']",
48,,,,,,CE,negativ,14207,CATMA_67423C0C-4EBD-4D58-8B01-997A4CCC39E0_0,10,Emotionen der Ablehnung,negativ,14158,Ärger,"Kommet mit mir in des Feldherrn gezeldt, du kerls","['Kommet', 'mit', 'mir', 'in', 'des', 'Feldherrn', 'gezeldt', ',', 'du', 'kerls']",
49,,,,,,CE,negativ,14314,CATMA_67423C0C-4EBD-4D58-8B01-997A4CCC39E0_1,17,Emotionen der Ablehnung,negativ,14224,Ärger,"merckh mirs, daß du mich hast ligen heissen, vnd mich hier offendlich zuschanden gemacht.
","['merckh', 'mirs', ',', 'daß', 'du', 'mich', 'hast', 'ligen', 'heissen', ',', 'vnd', 'mich', 'hier', 'offendlich', 'zuschanden', 'gemacht', '.']",
50,,,,,,CE,negativ,14596,CATMA_E286CE90-A08A-4270-ADA9-CF1F46BC6B1F,10,Emotionen der Ablehnung,negativ,14550,Ärger,"Wilstu gehen, oder soll ich dir füese machen?
","['Wilstu', 'gehen', ',', 'oder', 'soll', 'ich', 'dir', 'füese', 'machen', '?']",
51,attila,,,,,CE,positiv,15169,CATMA_CCAB176A-8CA7-4C89-A227-1414C91060D8,26,Emotionen der Zuneigung,positiv,15021,Liebe,"Vnd ihr meine Götterschöne Lerianna, die ihr die Seele meines Lebens vnd meiner Liebe seÿdt, werdet hinfüro mein Hertz auf ewig vnzertheilt besüzen.","['Vnd', 'ihr', 'meine', 'Götterschöne', 'Lerianna', ',', 'die', 'ihr', 'die', 'Seele', 'meines', 'Lebens', 'vnd', 'meiner', 'Liebe', 'seÿdt', ',', 'werdet', 'hinfüro', 'mein', 'Hertz', 'auf', 'ewig', 'vnzertheilt', 'besüzen', '.']",
52,,,,,,CE,positiv,15227,CATMA_CE38009A-22EE-4894-88AB-EC463549A211,9,Emotionen der Zuneigung,positiv,15181,Verehrung,"Also wunsche ichs von euch ô mein beherscher.
","['Also', 'wunsche', 'ichs', 'von', 'euch', 'ô', 'mein', 'beherscher', '.']",
53,,,,,,CE,positiv,15274,CATMA_F911BB78-8025-40AE-BE44-002F3BAE36B2,9,Emotionen der Zuneigung,positiv,15236,Liebe,"Also schwäre ichs euch, ô mein leben.
","['Also', 'schwäre', 'ichs', 'euch', ',', 'ô', 'mein', 'leben', '.']",
54,lerianna,,attila,,,CE,positiv,15391,CATMA_6DC45539-3D4E-4D87-8600-158E787CC4A4,18,Emotionen der Zuneigung,positiv,15285,Liebe,"Meine seel ist ein Liebes=tempel, in welcher kein andere Gottheith als die Ewrige Soll angebettet werden.
","['Meine', 'seel', 'ist', 'ein', 'Liebes=tempel', ',', 'in', 'welcher', 'kein', 'andere', 'Gottheith', 'als', 'die', 'Ewrige', 'Soll', 'angebettet', 'werden', '.']",
55,attila,,,,,CE,positiv,15505,CATMA_99828D68-4580-4600-AEC6-3FBF89F3265B,19,Emotionen der Zuneigung,positiv,15400,Liebe,"Mein Hertz ist ein Vestalischer Altar, auf welchen das fewer meiner liebe gegen euch nie erleschen wird.
","['Mein', 'Hertz', 'ist', 'ein', 'Vestalischer', 'Altar', ',', 'auf', 'welchen', 'das', 'fewer', 'meiner', 'liebe', 'gegen', 'euch', 'nie', 'erleschen', 'wird', '.']",
56,,,attila,,,CE,positiv,15573,CATMA_09F6C271-185D-4EF5-BD1A-B078AE2C8E4C,9,Emotionen der Zuneigung,positiv,15516,Liebe,"Von disen Liebes=fewer wüntsche ich verzehret zu werden.
","['Von', 'disen', 'Liebes=fewer', 'wüntsche', 'ich', 'verzehret', 'zu', 'werden', '.']",
57,,,lerianna,,,CE,positiv,15640,CATMA_1B76683A-698A-4B24-B9F6-C5CC68DFF473,9,Emotionen der Zuneigung,positiv,15582,Liebe,"In disen liebes=tempel wüntsche ich meine stätte wohnung.
","['In', 'disen', 'liebes=tempel', 'wüntsche', 'ich', 'meine', 'stätte', 'wohnung', '.']",
58,attila,,,,,CE,positiv,15765,CATMA_658B4AC6-D689-48CA-BCBD-6091696A86C9,19,Emotionen der Zuneigung,positiv,15651,Liebe,"Ich beneÿde den Gottinen den himmel nicht, weill ewre liebe mit mehr dan himlischer Süssigkeit mich überschüttet.
","['Ich', 'beneÿde', 'den', 'Gottinen', 'den', 'himmel', 'nicht', ',', 'weill', 'ewre', 'liebe', 'mit', 'mehr', 'dan', 'himlischer', 'Süssigkeit', 'mich', 'überschüttet', '.']",
59,,,,,,CE,positiv,15765,CATMA_C45EE1AF-178D-4989-9E18-EBD646CEBB63,19,Emotionen der Freude,positiv,15651,Freude,"Ich beneÿde den Gottinen den himmel nicht, weill ewre liebe mit mehr dan himlischer Süssigkeit mich überschüttet.
","['Ich', 'beneÿde', 'den', 'Gottinen', 'den', 'himmel', 'nicht', ',', 'weill', 'ewre', 'liebe', 'mit', 'mehr', 'dan', 'himlischer', 'Süssigkeit', 'mich', 'überschüttet', '.']",
60,,,,,,CE,positiv,15900,CATMA_51F301E4-7ACE-436D-9FF5-B7D46206A1A4,20,Emotionen der Zuneigung,positiv,15774,Verehrung,"Vnd ich vertauschte mein glükh mit keinen Gott, weil ewre liebes=bezeugungen mich auf erden vergöttert vnd vnsterblich machen.","['Vnd', 'ich', 'vertauschte', 'mein', 'glükh', 'mit', 'keinen', 'Gott', ',', 'weil', 'ewre', 'liebes=bezeugungen', 'mich', 'auf', 'erden', 'vergöttert', 'vnd', 'vnsterblich', 'machen', '.']",
61,lerianna,,,,,CE,positiv,15900,CATMA_A069F7D4-ECDB-4995-8C89-3F063ECAE0CF,20,Emotionen der Zuneigung,positiv,15774,Liebe,"Vnd ich vertauschte mein glükh mit keinen Gott, weil ewre liebes=bezeugungen mich auf erden vergöttert vnd vnsterblich machen.","['Vnd', 'ich', 'vertauschte', 'mein', 'glükh', 'mit', 'keinen', 'Gott', ',', 'weil', 'ewre', 'liebes=bezeugungen', 'mich', 'auf', 'erden', 'vergöttert', 'vnd', 'vnsterblich', 'machen', '.']",
62,lerianna,,,Ereignis,,CE,negativ,16455,CATMA_0B6609C9-93BA-4757-848E-1C2278307C21,11,Emotionen der Angst,negativ,16390,Angst,"Ach wehe! ein kalter angst=schweiß durchdringt alle meine Adern.
","['Ach', 'wehe', '!', 'ein', 'kalter', 'angst=schweiß', 'durchdringt', 'alle', 'meine', 'Adern', '.']",
63,,attila,,,,CE,negativ,16527,CATMA_733C42EA-203D-4C30-BB0C-216350928C5C,10,Emotionen der Angst,negativ,16464,Angst,"Warumb erblaset ihr? was betrübet euch mein hertzens=freindin?
","['Warumb', 'erblaset', 'ihr', '?', 'was', 'betrübet', 'euch', 'mein', 'hertzens=freindin', '?']",
64,,,,,,CE,negativ,16810,CATMA_0D933472-77E9-4D91-865E-20D52701B9A5,46,Emotionen der Angst,negativ,16538,Angst,"Ich weiß es nicht gnädigster Herr dises allein weiß ich, das, als Ondego Euer Maÿestät die ankunfft eines frembden frawens=bildes berichtet, mein hertz als von einen Tonner erschröcket anfünge zu klopffen, vnd eine Tödliche forcht in alle meine Glidtmassen sich ergossen.
","['Ich', 'weiß', 'es', 'nicht', 'gnädigster', 'Herr', 'dises', 'allein', 'weiß', 'ich', ',', 'das', ',', 'als', 'Ondego', 'Euer', 'Maÿestät', 'die', 'ankunfft', 'eines', 'frembden', 'frawens=bildes', 'berichtet', ',', 'mein', 'hertz', 'als', 'von', 'einen', 'Tonner', 'erschröcket', 'anfünge', 'zu', 'klopffen', ',', 'vnd', 'eine', 'Tödliche', 'forcht', 'in', 'alle', 'meine', 'Glidtmassen', 'sich', 'ergossen', '.']",
65,,,,,,CE,negativ,17067,CATMA_530E9B99-C949-4B9B-8211-63CEC5E593F9,28,Emotionen der Angst,negativ,16908,Angst,"allein besorge ich, daß nicht etwan dero ankunfft vor mich Vnglükhseelig seÿ, von welcher die blose Zeitung ein so vngewöhnliches entsezen in mir erreget hat.
","['allein', 'besorge', 'ich', ',', 'daß', 'nicht', 'etwan', 'dero', 'ankunfft', 'vor', 'mich', 'Vnglükhseelig', 'seÿ', ',', 'von', 'welcher', 'die', 'blose', 'Zeitung', 'ein', 'so', 'vngewöhnliches', 'entsezen', 'in', 'mir', 'erreget', 'hat', '.']",
66,,attila,,,,CE,negativ,17122,CATMA_F6C834B8-30A1-40A8-9BDF-ED9E4ABCD757,6,Emotionen der Angst,negativ,17076,Angst,Verbannet dise vnbilliche forcht meine Liebste,"['Verbannet', 'dise', 'vnbilliche', 'forcht', 'meine', 'Liebste']",
67,attila,,lerianna,,,CE,positiv,17274,CATMA_E6550DA2-75A6-45C9-A084-F5C6B661EAE7,28,Emotionen der Zuneigung,positiv,17124,Liebe,"Vnd gebet zu,  daß in dem schneegebürg eures busens, von welchen meine liebe sich entzündet, sie auch zugleich durch einen kueß Ihre erkhülung fünde.
","['Vnd', 'gebet', 'zu', ',', 'daß', 'in', 'dem', 'schneegebürg', 'eures', 'busens', ',', 'von', 'welchen', 'meine', 'liebe', 'sich', 'entzündet', ',', 'sie', 'auch', 'zugleich', 'durch', 'einen', 'kueß', 'Ihre', 'erkhülung', 'fünde', '.']",
68,attila,,,,,CE,positiv,17284,CATMA_5B1C7E24-999D-4564-BF47-EBB95752AC45,3,Emotionen der Zuneigung,positiv,17274,Liebe,"Küst sie.
","['Küst', 'sie', '.']",
69,,,,,,CE,positiv,17375,CATMA_8D1E5237-E629-4AF0-9BBA-7849586CB687,17,Emotionen der Zuneigung,positiv,17295,Liebe,"Ihr suchet beÿ mir erkhülung, die ich doch ein gantzes fewer von euer Liebe bin.","['Ihr', 'suchet', 'beÿ', 'mir', 'erkhülung', ',', 'die', 'ich', 'doch', 'ein', 'gantzes', 'fewer', 'von', 'euer', 'Liebe', 'bin', '.']",
70,,,,,,CE,negativ,17518,CATMA_B70ADB7D-E337-46A4-B347-D22FEA6258C0,21,Emotionen des Leids,negativ,17376,Leid,"Aber hier kombt die frembde schönheit. Ach mir! Ihre lieb=zwingende holdseeligkeit erweckhet eine verzweiffelte Eÿffersucht in meiner Seelen.
","['Aber', 'hier', 'kombt', 'die', 'frembde', 'schönheit', '.', 'Ach', 'mir', '!', 'Ihre', 'lieb=zwingende', 'holdseeligkeit', 'erweckhet', 'eine', 'verzweiffelte', 'Eÿffersucht', 'in', 'meiner', 'Seelen', '.']",
71,,,,,,CE,negativ,17621,CATMA_C668C3A4-02B3-444E-BB51-3319409E829F,8,Emotionen des Leids,negativ,17560,Leid,Verbärge Irene die tödliche schmertzensdörner in deinen busen,"['Verbärge', 'Irene', 'die', 'tödliche', 'schmertzensdörner', 'in', 'deinen', 'busen']",
72,irene,,attila,,,CE,negativ,17816,CATMA_3CC8AA5B-48BD-4252-92F7-E138C3262B39,9,Emotionen der Ablehnung,negativ,17774,Abscheu,vnd deine brust flamme von hass vnd rache.,"['vnd', 'deine', 'brust', 'flamme', 'von', 'hass', 'vnd', 'rache', '.']",
73,,,,,,CE,negativ,18067,CATMA_A7AAA76E-B0B9-4E75-86A0-2CCB1C9833BE,13,Emotionen der Ablehnung,negativ,17990,Abscheu,"ich sehe hier schon den mörder meines Ehegemahls, den Tÿrannen meiner frewden","['ich', 'sehe', 'hier', 'schon', 'den', 'mörder', 'meines', 'Ehegemahls', ',', 'den', 'Tÿrannen', 'meiner', 'frewden']",
74,,ersartes,,,,CE,negativ,18216,CATMA_D5C59C45-4351-4BF7-B8C8-7794404A290E,24,Emotionen der Ablehnung,negativ,18080,Abscheu,"Gehet behüthsam gnädigste königin, damit nicht die rache, welche ihr einen andern zu verüben gedenckhet, auf euch selbst zuruckh prelle.","['Gehet', 'behüthsam', 'gnädigste', 'königin', ',', 'damit', 'nicht', 'die', 'rache', ',', 'welche', 'ihr', 'einen', 'andern', 'zu', 'verüben', 'gedenckhet', ',', 'auf', 'euch', 'selbst', 'zuruckh', 'prelle', '.']",
75,,,attila,,,CE,negativ,18469,CATMA_F8876276-D72A-4487-B36A-14C2F9FECD53,27,Emotionen der Ablehnung,negativ,18304,Abscheu,"Dise soll mir gleich einer Nachtampel in den Turm Pharos  dienen, mein gefährliches Vornehmen aus dem Vnglükhs=wellen an dem port einer vergenügten rache zu leuthen.","['Dise', 'soll', 'mir', 'gleich', 'einer', 'Nachtampel', 'in', 'den', 'Turm', 'Pharos', 'dienen', ',', 'mein', 'gefährliches', 'Vornehmen', 'aus', 'dem', 'Vnglükhs=wellen', 'an', 'dem', 'port', 'einer', 'vergenügten', 'rache', 'zu', 'leuthen', '.']",
76,lerianna,,,,,CE,negativ,18797,CATMA_C695F0A3-B156-4B7D-9AE8-7DBBE33ED7AD,14,Emotionen der Angst,negativ,18732,Angst,"O sterne sie nennet sich seine brauth, was wird hier auß werden.
","['O', 'sterne', 'sie', 'nennet', 'sich', 'seine', 'brauth', ',', 'was', 'wird', 'hier', 'auß', 'werden', '.']",
77,ersartes,,,,,CE,negativ,18942,CATMA_BDBAE741-F06A-4707-B59D-F4EA62FD7346,23,Emotionen der Angst,negativ,18817,Angst,"O Vnglickh, der wüttrich erstumet über der Königin bezeugung, waß für ein ende wird disen anfang des betrugs wohl begleitten?","['O', 'Vnglickh', ',', 'der', 'wüttrich', 'erstumet', 'über', 'der', 'Königin', 'bezeugung', ',', 'waß', 'für', 'ein', 'ende', 'wird', 'disen', 'anfang', 'des', 'betrugs', 'wohl', 'begleitten', '?']",
78,,,,,,CE,positiv,19060,CATMA_B9A612BD-D63C-4F29-B503-B074D54B5943,18,Emotionen der Zuneigung,positiv,18952,Verehrung,Was für eine himlische schönheit glänzet doch aus disen weis nicht soll ich sagen frawen= oder Gotter=bildt.,"['Was', 'für', 'eine', 'himlische', 'schönheit', 'glänzet', 'doch', 'aus', 'disen', 'weis', 'nicht', 'soll', 'ich', 'sagen', 'frawen=', 'oder', 'Gotter=bildt', '.']",
79,irene,,,Ereignis,,CE,negativ,19421,CATMA_A1F4B943-F2BE-41B3-AC23-2DB4F67A96DB,8,Emotionen der Angst,negativ,19379,Angst,Hilff doch mein betrug befördern o himmel.,"['Hilff', 'doch', 'mein', 'betrug', 'befördern', 'o', 'himmel', '.']",
80,lerianna,,,,,CE,negativ,19593,CATMA_829608B2-FEA8-4CC7-86F3-179BC2492203,26,Emotionen des Leids,negativ,19443,Leid,"Hat denn ô helle dise schon Todt geglaubte Honoria wider lebendig werden müssen vmb durch ihr leben alle meine frewde vnd hoffnung sterben zu machen.
","['Hat', 'denn', 'ô', 'helle', 'dise', 'schon', 'Todt', 'geglaubte', 'Honoria', 'wider', 'lebendig', 'werden', 'müssen', 'vmb', 'durch', 'ihr', 'leben', 'alle', 'meine', 'frewde', 'vnd', 'hoffnung', 'sterben', 'zu', 'machen', '.']",
81,,,,,,CE,Emotionale Bewegtheit,19793,CATMA_CA9A5072-8B2E-4E2D-9BD9-9C10E1B52A9C,28,Emotionale Bewegtheit,Emotionale Bewegtheit,19611,Emotionale Bewegtheit,"Wie? Vnuergleichlichste Honoria hat dan die Vorsorg des himmels ewere schönheit für Attilen aufbehalten, welche wür schon als einen raub des ergrümten wasser=gotts beseuffzet haben.
","['Wie', '?', 'Vnuergleichlichste', 'Honoria', 'hat', 'dan', 'die', 'Vorsorg', 'des', 'himmels', 'ewere', 'schönheit', 'für', 'Attilen', 'aufbehalten', ',', 'welche', 'wür', 'schon', 'als', 'einen', 'raub', 'des', 'ergrümten', 'wasser=gotts', 'beseuffzet', 'haben', '.']",
82,,,,,,CE,negativ,19937,CATMA_6AFC85C0-9D19-422C-91B4-4DBAD88E2F9E,20,Emotionen des Leids,negativ,19804,Leid,"Ach ich sehe meinen Vntergang an Honorien antliz aufgezeichnet, von dessen holdseeligkeit alle des Attila Sinnen bezaubert scheinen.
","['Ach', 'ich', 'sehe', 'meinen', 'Vntergang', 'an', 'Honorien', 'antliz', 'aufgezeichnet', ',', 'von', 'dessen', 'holdseeligkeit', 'alle', 'des', 'Attila', 'Sinnen', 'bezaubert', 'scheinen', '.']",
83,,lerianna,irene,,,CE,positiv,19937,CATMA_940DA412-46F9-4FB4-A7D9-D835F65855B8,15,Emotionen der Zuneigung,positiv,19834,Verehrung,"an Honorien antliz aufgezeichnet, von dessen holdseeligkeit alle des Attila Sinnen bezaubert scheinen.
","['an', 'Honorien', 'antliz', 'aufgezeichnet', ',', 'von', 'dessen', 'holdseeligkeit', 'alle', 'des', 'Attila', 'Sinnen', 'bezaubert', 'scheinen', '.']",
84,irene,,,Ereignis,,CE,Emotionale Bewegtheit,20411,CATMA_11C7873D-C8A5-4932-B9F8-F4B2EF8C516A,2,Emotionale Bewegtheit,Emotionale Bewegtheit,20386,Emotionale Bewegtheit,Wundersame begebenheithen,"['Wundersame', 'begebenheithen']",
85,attila,,,,,CE,positiv,20545,CATMA_8A391C74-BBB0-4481-8A50-3DDD718F52FC,3,Emotionen der Zuneigung,positiv,20507,Verehrung,Augenblickhlich meine Hertzens=königin,"['Augenblickhlich', 'meine', 'Hertzens=königin']",
86,,,"['irene', 'unbekannt']",,,CE,positiv,21038,CATMA_F722187B-076A-4B09-BF0A-F280267F8B1B,62,Emotionen der Zuneigung,positiv,20682,Verehrung,"Ach wie vnuergleichlich holdseeliger ist ihre gestalt als man sie vns beschrieben hat. Wür vermeinten eine erdichte liebe beÿ selber vorzugeben. Vnd sehen Vnß nun durch ihre göttliche schönheit wahrhafft überwunden, vnd gefesslet ô mein Hertz,  du begännest deine freÿheit zu verliehren, zu einer Zeit, da du fast der gantzen welt die ihrige benohmen hast.","['Ach', 'wie', 'vnuergleichlich', 'holdseeliger', 'ist', 'ihre', 'gestalt', 'als', 'man', 'sie', 'vns', 'beschrieben', 'hat', '.', 'Wür', 'vermeinten', 'eine', 'erdichte', 'liebe', 'beÿ', 'selber', 'vorzugeben', '.', 'Vnd', 'sehen', 'Vnß', 'nun', 'durch', 'ihre', 'göttliche', 'schönheit', 'wahrhafft', 'überwunden', ',', 'vnd', 'gefesslet', 'ô', 'mein', 'Hertz', ',', 'du', 'begännest', 'deine', 'freÿheit', 'zu', 'verliehren', ',', 'zu', 'einer', 'Zeit', ',', 'da', 'du', 'fast', 'der', 'gantzen', 'welt', 'die', 'ihrige', 'benohmen', 'hast', '.']",
87,,,,,,CE,negativ,21208,CATMA_89DB50D5-262E-4233-B60F-82F476F2D57B,25,Emotionen des Leids,negativ,21059,Leid,"Sehet doch mit waß verliebten augen, vnd geberden der Geÿlle seine neÿe brauth betrachtet, mich hingegen eines einigen blickhes auch nicht würdiget.
","['Sehet', 'doch', 'mit', 'waß', 'verliebten', 'augen', ',', 'vnd', 'geberden', 'der', 'Geÿlle', 'seine', 'neÿe', 'brauth', 'betrachtet', ',', 'mich', 'hingegen', 'eines', 'einigen', 'blickhes', 'auch', 'nicht', 'würdiget', '.']",
88,,lerianna,,,,CE,positiv,21148,CATMA_77F5C59D-20EF-47CD-991C-9285A1A168C6,15,Emotionen der Zuneigung,positiv,21059,Liebe,"Sehet doch mit waß verliebten augen, vnd geberden der Geÿlle seine neÿe brauth betrachtet","['Sehet', 'doch', 'mit', 'waß', 'verliebten', 'augen', ',', 'vnd', 'geberden', 'der', 'Geÿlle', 'seine', 'neÿe', 'brauth', 'betrachtet']",
89,,,,,,CE,positiv,21640,CATMA_75CE12CE-CD59-4DF6-B727-91B2ABF7356F,72,Emotionen der Zuneigung,positiv,21226,Liebe,"Himmel=schönste Honoria, kaÿserin meiner seelen, der bißhero keine gesäze als seines eÿgnen willens erkennet hat, vnd nur gewohnet, wer selbe andern mit blutiger dinte vorzuschreiben, vnterwürfft sich nun den gesezen ewrer liebe. Ihr könth euch des glickhes rühmen, den ienigen zu einen liebes=Sclauen zu haben, der fast die halbe welt zur Sclauin hat, vnd mehr überwundene vnd leibeÿgene könige als Jahre zehlet.
","['Himmel=schönste', 'Honoria', ',', 'kaÿserin', 'meiner', 'seelen', ',', 'der', 'bißhero', 'keine', 'gesäze', 'als', 'seines', 'eÿgnen', 'willens', 'erkennet', 'hat', ',', 'vnd', 'nur', 'gewohnet', ',', 'wer', 'selbe', 'andern', 'mit', 'blutiger', 'dinte', 'vorzuschreiben', ',', 'vnterwürfft', 'sich', 'nun', 'den', 'gesezen', 'ewrer', 'liebe', '.', 'Ihr', 'könth', 'euch', 'des', 'glickhes', 'rühmen', ',', 'den', 'ienigen', 'zu', 'einen', 'liebes=Sclauen', 'zu', 'haben', ',', 'der', 'fast', 'die', 'halbe', 'welt', 'zur', 'Sclauin', 'hat', ',', 'vnd', 'mehr', 'überwundene', 'vnd', 'leibeÿgene', 'könige', 'als', 'Jahre', 'zehlet', '.']",
90,,,,,,CE,negativ,21764,CATMA_B65E6702-EFD1-4DBF-A4C1-D7F72BC088DD,18,Emotionen des Leids,negativ,21648,Leid,Ach vnter disen überwundenen vnd leibeÿgnen königen seuffzet auch mein Theodoricus. Aber verbürge deine quall Irene.,"['Ach', 'vnter', 'disen', 'überwundenen', 'vnd', 'leibeÿgnen', 'königen', 'seuffzet', 'auch', 'mein', 'Theodoricus', '.', 'Aber', 'verbürge', 'deine', 'quall', 'Irene', '.']",
91,attila,,"['irene', 'unbekannt']",,,CE,positiv,22328,CATMA_6EC233AB-9C8A-45B2-9FFE-52757D313AB5,19,Emotionen der Zuneigung,positiv,22214,Liebe,"Dise Ewere höfflichkeit ist eine goldkette mein ohne diß verstricktes hertz noch fester an das Ewrige zu bindten.
","['Dise', 'Ewere', 'höfflichkeit', 'ist', 'eine', 'goldkette', 'mein', 'ohne', 'diß', 'verstricktes', 'hertz', 'noch', 'fester', 'an', 'das', 'Ewrige', 'zu', 'bindten', '.']",
92,,,,Ereignis,,CE,negativ,22448,CATMA_5E3544EF-76EF-4A0C-90EA-124BFA10CF55,16,Emotionen der Angst,negativ,22339,Verzweiflung,Für mich aber ein schwäre eÿsenketten meine Eÿffersichtige Seele zu einen verzweiffelten entschluß zu ziehen.,"['Für', 'mich', 'aber', 'ein', 'schwäre', 'eÿsenketten', 'meine', 'Eÿffersichtige', 'Seele', 'zu', 'einen', 'verzweiffelten', 'entschluß', 'zu', 'ziehen', '.']",
93,,,attila,,,CE,negativ,22844,CATMA_214D9120-12B3-470B-9B8F-1CE9ED14EBA5,47,Emotionen der Ablehnung,negativ,22581,Abscheu,"Ihr könt gehen oder bleiben nach euren wohl gefallen? seind dieses worth eines liebhabers, oder eines Verräthers? auf zur rache Verrathene Lerianna, weill mann deine liebe also verlachet, aber bezeige deinen Zohrn nicht beuor, biß du gelegenheit zu schadten hast.","['Ihr', 'könt', 'gehen', 'oder', 'bleiben', 'nach', 'euren', 'wohl', 'gefallen', '?', 'seind', 'dieses', 'worth', 'eines', 'liebhabers', ',', 'oder', 'eines', 'Verräthers', '?', 'auf', 'zur', 'rache', 'Verrathene', 'Lerianna', ',', 'weill', 'mann', 'deine', 'liebe', 'also', 'verlachet', ',', 'aber', 'bezeige', 'deinen', 'Zohrn', 'nicht', 'beuor', ',', 'biß', 'du', 'gelegenheit', 'zu', 'schadten', 'hast', '.']",
94,lerianna,,attila,,,CE,negativ,23215,CATMA_8066825C-FB8A-49A5-8AC8-D580F2306E87,24,Emotionen der Ablehnung,negativ,23059,Abscheu,O das eine schlangen gehörte furÿ diesen grausamen befehl an meiner stelle vollzihen müste. Doch sich verstellen ist die gröste vnd nothwendigste hofftugend,"['O', 'das', 'eine', 'schlangen', 'gehörte', 'furÿ', 'diesen', 'grausamen', 'befehl', 'an', 'meiner', 'stelle', 'vollzihen', 'müste', '.', 'Doch', 'sich', 'verstellen', 'ist', 'die', 'gröste', 'vnd', 'nothwendigste', 'hofftugend']",
