,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,Sprachebene,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
47,,,,,,,VH,negativ,18929,CATMA_1CB7CFC1-FE26-41D5-9FEA-801C48DF420B,23,Emotionen der Angst,negativ,18780,Angst,"Ein Ehe-Gemahl kan die Sicherheit nicht verachten / wenn nicht zugleich die Gemahlin und die liebsten Kinder aller Liebe unwürdig geschätzet werden.
","['Ein', 'Ehe-Gemahl', 'kan', 'die', 'Sicherheit', 'nicht', 'verachten', '/', 'wenn', 'nicht', 'zugleich', 'die', 'Gemahlin', 'und', 'die', 'liebsten', 'Kinder', 'aller', 'Liebe', 'unwürdig', 'geschätzet', 'werden', '.']"
48,,,,,,,VH,positiv,19201,CATMA_A002CAAA-9D98-444A-95BA-A19B880A89B5,39,Emotionen der Zuneigung,positiv,19001,Liebe,"So wil ich auch dem Gesetze der Liebe folgen / daß ist / ich wil auch in dem Pallaste bleiben / und wil das Glücke oder das Unglücke erwarten / welches über die Helffte meines Hertzens verhangen ist.
","['So', 'wil', 'ich', 'auch', 'dem', 'Gesetze', 'der', 'Liebe', 'folgen', '/', 'daß', 'ist', '/', 'ich', 'wil', 'auch', 'in', 'dem', 'Pallaste', 'bleiben', '/', 'und', 'wil', 'das', 'Glücke', 'oder', 'das', 'Unglücke', 'erwarten', '/', 'welches', 'über', 'die', 'Helffte', 'meines', 'Hertzens', 'verhangen', 'ist', '.']"
49,,,roderigo,,,,VH,negativ,19438,CATMA_53E5E73B-4E3D-4D63-A3F1-4E6BAC94C672,16,Emotionen der Angst,negativ,19356,Angst,"So wil ich gehorsam seyn / aber es ist nochmahls meine unterthänigste Bitte - - -
","['So', 'wil', 'ich', 'gehorsam', 'seyn', '/', 'aber', 'es', 'ist', 'nochmahls', 'meine', 'unterthänigste', 'Bitte', '-', '-', '-']"
50,,,,,,,VH,negativ,19560,CATMA_6A6BAAD9-E807-4064-A68C-ECAC0AF79925,17,Emotionen der Ablehnung,negativ,19449,Ärger,"Die Zeit ist köstlich / durch dieses Bitten wird mir die Gelegenheit zu nöthigern Verrichtungen abgeschnitten.
","['Die', 'Zeit', 'ist', 'köstlich', '/', 'durch', 'dieses', 'Bitten', 'wird', 'mir', 'die', 'Gelegenheit', 'zu', 'nöthigern', 'Verrichtungen', 'abgeschnitten', '.']"
51,,,,,,,VH,negativ,19820,CATMA_710EC761-7971-46D8-8524-EA975380D0CB,18,Emotionen der Angst,negativ,19735,Angst,"Ach! sollen wir ohne den Herren Vater leben / oder wil er uns allein sterben lassen?
","['Ach', '!', 'sollen', 'wir', 'ohne', 'den', 'Herren', 'Vater', 'leben', '/', 'oder', 'wil', 'er', 'uns', 'allein', 'sterben', 'lassen', '?']"
52,,,,,,,VH,negativ,20046,CATMA_3FEFF509-392E-4B7F-9EF8-1316060DB5D4,27,Emotionen der Angst,negativ,19921,Angst,"Ach! ich habe sonst das Glücke gehabt / den Herrn Vater zu bewegen; ist es nicht möglich / was die Frau Mutter gebeten hat ?
","['Ach', '!', 'ich', 'habe', 'sonst', 'das', 'Glücke', 'gehabt', '/', 'den', 'Herrn', 'Vater', 'zu', 'bewegen', ';', 'ist', 'es', 'nicht', 'möglich', '/', 'was', 'die', 'Frau', 'Mutter', 'gebeten', 'hat', '?']"
53,,,,,,,VH,negativ,20371,CATMA_D32D5A17-1E6F-4AAD-B894-F72737133C62,29,Emotionen der Angst,negativ,20214,Angst,"So werde ich noch durch einen Kuß dürffen Abschied nehmen. Ach ihr Liebden schonen ihrer selbst / wo sie nicht gegen so viele Personen wollen ungnädig seyn.
","['So', 'werde', 'ich', 'noch', 'durch', 'einen', 'Kuß', 'dürffen', 'Abschied', 'nehmen', '.', 'Ach', 'ihr', 'Liebden', 'schonen', 'ihrer', 'selbst', '/', 'wo', 'sie', 'nicht', 'gegen', 'so', 'viele', 'Personen', 'wollen', 'ungnädig', 'seyn', '.']"
54,allegro,,,,,,VH,negativ,22224,CATMA_C2A15B17-FC62-4615-8B33-A5EF9D8EA6C8,27,Emotionen der Ablehnung,negativ,22086,Abscheu,"Nun hat das Volck auch einmahl die Ehre / daß sich der Vice-Roy an ein Fenster fodern läst: sonst waren die AuDiENtzen nicht so wohlfeil.
","['Nun', 'hat', 'das', 'Volck', 'auch', 'einmahl', 'die', 'Ehre', '/', 'daß', 'sich', 'der', 'Vice-Roy', 'an', 'ein', 'Fenster', 'fodern', 'läst', ':', 'sonst', 'waren', 'die', 'AuDiENtzen', 'nicht', 'so', 'wohlfeil', '.']"
55,ferrante,,,,,,VH,positiv,25528,CATMA_F25FD307-068A-4BD4-A774-0D7592DC8F0B,9,Emotionen der Freude,positiv,25462,Freude,"Hat gleichwohl ihre ExcELLENtz mit dero Autorität durchgedrungen?
","['Hat', 'gleichwohl', 'ihre', 'ExcELLENtz', 'mit', 'dero', 'Autorität', 'durchgedrungen', '?']"
56,,,roderigo,,,,VH,negativ,26257,CATMA_2EDF56A5-8ADD-44A3-9382-2AF7C5F3639C,5,Emotionen der Angst,negativ,26222,Angst,Das Volck ist gleichwohl furchtsam ,"['Das', 'Volck', 'ist', 'gleichwohl', 'furchtsam']"
57,,,,,,,VH,negativ,26878,CATMA_787386D3-D5C7-4D8B-9BA6-87BB1E73240D,19,Emotionen der Angst,negativ,26781,Angst,"Nur dieses werden wir in acht nehmen müssen / daß wir dem Land-Frieden nicht gar zu sehr trauen.
","['Nur', 'dieses', 'werden', 'wir', 'in', 'acht', 'nehmen', 'müssen', '/', 'daß', 'wir', 'dem', 'Land-Frieden', 'nicht', 'gar', 'zu', 'sehr', 'trauen', '.']"
58,anaclerio,,,,,,VH,negativ,27063,CATMA_3AF6394C-E1E5-40D5-BDF6-DFE7B22E97AA,21,Emotionen der Angst,negativ,26953,Angst,"O Unglück über Unglück / nun liegt des Königes Autorität, und des Adels Respect auf einmahl über den Hauffen.
","['O', 'Unglück', 'über', 'Unglück', '/', 'nun', 'liegt', 'des', 'Königes', 'Autorität', ',', 'und', 'des', 'Adels', 'Respect', 'auf', 'einmahl', 'über', 'den', 'Hauffen', '.']"
59,,,,,,,VH,negativ,27125,CATMA_088D4971-EC65-41C5-BB61-401FA7E98B1D,9,Emotionen der Ablehnung,negativ,27074,Ärger,"Ein Diener soll seinen Herrn nicht so erschrecken.
","['Ein', 'Diener', 'soll', 'seinen', 'Herrn', 'nicht', 'so', 'erschrecken', '.']"
60,,,,,,,VH,negativ,27300,CATMA_9F3C7836-77C0-4E67-98F9-AF0BE3B2273D,12,Emotionen der Angst,negativ,27245,Angst,"So sagt doch / ob wir etwas neues zu befürchten haben.
","['So', 'sagt', 'doch', '/', 'ob', 'wir', 'etwas', 'neues', 'zu', 'befürchten', 'haben', '.']"
61,allegro,,,,,,VH,positiv,27948,CATMA_E0C9CE6D-03C1-4973-92E7-A7E3272FACEE,52,Emotionen der Freude,positiv,27686,Schadenfreude,"Der gute Kerl denckt / es ist nur um einen Brieff zu thun / der den Leuten in die Hände gegeben wird / so ist aller Quarck aus gemacht. Ja / ja / es wird noch manchen Bogen Papier kosten / ehe die tummen Schelmen ihre Taback-Pfeiffen werden ausgetruncken haben.
","['Der', 'gute', 'Kerl', 'denckt', '/', 'es', 'ist', 'nur', 'um', 'einen', 'Brieff', 'zu', 'thun', '/', 'der', 'den', 'Leuten', 'in', 'die', 'Hände', 'gegeben', 'wird', '/', 'so', 'ist', 'aller', 'Quarck', 'aus', 'gemacht', '.', 'Ja', '/', 'ja', '/', 'es', 'wird', 'noch', 'manchen', 'Bogen', 'Papier', 'kosten', '/', 'ehe', 'die', 'tummen', 'Schelmen', 'ihre', 'Taback-Pfeiffen', 'werden', 'ausgetruncken', 'haben', '.']"
62,,,,,,,VH,negativ,28004,CATMA_19F7824E-A237-4825-90F4-D9F76666513B,9,Emotionen der Angst,negativ,27960,Angst,"Mich dünckt / ich höre schon das Geräusche.
","['Mich', 'dünckt', '/', 'ich', 'höre', 'schon', 'das', 'Geräusche', '.']"
63,prospero,,,,,,VH,negativ,28313,CATMA_D2E244E5-7EBC-49CE-93A7-A3A0859BD808,8,Emotionen der Angst,negativ,28275,Angst,"Ach sie dringen auf unser Gemach loß.
","['Ach', 'sie', 'dringen', 'auf', 'unser', 'Gemach', 'loß', '.']"
64,,,,,,,VH,negativ,28454,CATMA_ABC474A9-B3A5-41B4-899B-6BF1706F934B,24,Emotionen der Ablehnung,negativ,28324,Ärger,"Setzt euch in Positur, es soll noch mancher Hund das Blut vor meiner Thür-Schwelle vergiessen / ehe er den Eingang gewinnen soll.
","['Setzt', 'euch', 'in', 'Positur', ',', 'es', 'soll', 'noch', 'mancher', 'Hund', 'das', 'Blut', 'vor', 'meiner', 'Thür-Schwelle', 'vergiessen', '/', 'ehe', 'er', 'den', 'Eingang', 'gewinnen', 'soll', '.']"
65,,,ferrante,,,,VH,negativ,28647,CATMA_46EC6ABE-D7F0-46C0-9F04-7BEB0565CFAE,14,Emotionen der Ablehnung,negativ,28576,Ärger,"Wie soll sich ein Sclave rühmen / daß er den Vice-Roy vertrieben hat ?
","['Wie', 'soll', 'sich', 'ein', 'Sclave', 'rühmen', '/', 'daß', 'er', 'den', 'Vice-Roy', 'vertrieben', 'hat', '?']"
66,,,,,,,VH,negativ,29448,CATMA_32F8435D-1C84-40D9-9666-1AB50B9758E5,20,Emotionen der Ablehnung,negativ,29341,Ärger,"Ha! soll dieß der oberste Regente im Lande seyn / der vor seinen Unterthanen die Thüren verschliessen wil?
","['Ha', '!', 'soll', 'dieß', 'der', 'oberste', 'Regente', 'im', 'Lande', 'seyn', '/', 'der', 'vor', 'seinen', 'Unterthanen', 'die', 'Thüren', 'verschliessen', 'wil', '?']"
67,,,,,,,VH,negativ,29588,CATMA_0219137A-9BDE-47FC-959E-EF83F6313410,24,Emotionen der Ablehnung,negativ,29460,Abscheu,"Und soll dieß der Vater des Vaterlandes seyn / der sich vor seinen Kindern versteckt / wenn sie das nöthigste zu bitten haben ?
","['Und', 'soll', 'dieß', 'der', 'Vater', 'des', 'Vaterlandes', 'seyn', '/', 'der', 'sich', 'vor', 'seinen', 'Kindern', 'versteckt', '/', 'wenn', 'sie', 'das', 'nöthigste', 'zu', 'bitten', 'haben', '?']"
68,,,,,,,VH,negativ,29829,CATMA_9E6832C0-D0DD-405D-A6D3-737DC02C17CA,42,Emotionen der Ablehnung,negativ,29596,Abscheu,"Wo wir keinen Vice-Roy haben / da ist uns auch kein Pallast von nöthen: man reisse den Plunder über den Hauffen: aus diesem verdamten Hause sind doch die meisten Bubenstücke / als aus einem schädlichen Wespen- Neste heraus geflogen.
","['Wo', 'wir', 'keinen', 'Vice-Roy', 'haben', '/', 'da', 'ist', 'uns', 'auch', 'kein', 'Pallast', 'von', 'nöthen', ':', 'man', 'reisse', 'den', 'Plunder', 'über', 'den', 'Hauffen', ':', 'aus', 'diesem', 'verdamten', 'Hause', 'sind', 'doch', 'die', 'meisten', 'Bubenstücke', '/', 'als', 'aus', 'einem', 'schädlichen', 'Wespen-', 'Neste', 'heraus', 'geflogen', '.']"
69,,,,,,,VH,negativ,29983,CATMA_3568B504-618D-476B-9EB9-F77068F78BC5,23,Emotionen der Ablehnung,negativ,29839,Abscheu,"Ich helfle mit zugreiffen. Der Stadt Neapolis wird doch niemahls besser geholffen / als wenn die Wohnungen dieser Mord-Geister zustöret werden.
","['Ich', 'helfle', 'mit', 'zugreiffen', '.', 'Der', 'Stadt', 'Neapolis', 'wird', 'doch', 'niemahls', 'besser', 'geholffen', '/', 'als', 'wenn', 'die', 'Wohnungen', 'dieser', 'Mord-Geister', 'zustöret', 'werden', '.']"
70,formaggio,,,,,,VH,negativ,30399,CATMA_7DED6049-2E2D-481F-BDD8-889D47E01D27,17,Emotionen der Ablehnung,negativ,30312,Abscheu,"Greifft zu / ihr Brüder / durchsuchet alle Gemächer / ein Schelm der etwas gantz läst.
","['Greifft', 'zu', '/', 'ihr', 'Brüder', '/', 'durchsuchet', 'alle', 'Gemächer', '/', 'ein', 'Schelm', 'der', 'etwas', 'gantz', 'läst', '.']"
71,bravo,,,,,,VH,negativ,30482,CATMA_85A9EE5E-8FDD-496A-B22F-DEFE45C107F7,15,Emotionen der Ablehnung,negativ,30407,Abscheu,"Ein Schelm / der nicht alles auf den Platz vor den Pallast hinaus schlept.
","['Ein', 'Schelm', '/', 'der', 'nicht', 'alles', 'auf', 'den', 'Platz', 'vor', 'den', 'Pallast', 'hinaus', 'schlept', '.']"
72,piccone,,,,,,VH,negativ,30546,CATMA_6B95649F-6F61-445E-BB28-1A1530036DB8,11,Emotionen der Angst,negativ,30492,Angst,"Ein Schelm / der sich vor dem Vice-Roy weiter furcht.
","['Ein', 'Schelm', '/', 'der', 'sich', 'vor', 'dem', 'Vice-Roy', 'weiter', 'furcht', '.']"
73,peronne,,,,,,VH,positiv,30634,CATMA_3FAACB11-7D4B-4BE2-AAAE-F7F3E91F5FE0,17,Emotionen der Freude,positiv,30556,Freude,"Auf ihr Brüder / wer das beste thut / soll den besten Lohn zu gewarten haben.
","['Auf', 'ihr', 'Brüder', '/', 'wer', 'das', 'beste', 'thut', '/', 'soll', 'den', 'besten', 'Lohn', 'zu', 'gewarten', 'haben', '.']"
74,,,,,,,VH,negativ,31331,CATMA_53EB3780-B7F3-4A22-8E11-34CD8AE74F5A,19,Emotionen der Ablehnung,negativ,31233,Ärger,"Verfluchter Bube / soltu einem Manne also antworten / der Gewalt über dich hat ? Rede oder stirb.
","['Verfluchter', 'Bube', '/', 'soltu', 'einem', 'Manne', 'also', 'antworten', '/', 'der', 'Gewalt', 'über', 'dich', 'hat', '?', 'Rede', 'oder', 'stirb', '.']"
75,,,,,,,VH,negativ,31717,CATMA_73245C4C-6EEF-4748-AED8-23E21BDDC4E1_0,6,Emotionen der Ablehnung,negativ,31682,Ärger,"Wilstu mich noch weiter erzürnen ?
","['Wilstu', 'mich', 'noch', 'weiter', 'erzürnen', '?']"
76,,,,,,,VH,negativ,31906,CATMA_73245C4C-6EEF-4748-AED8-23E21BDDC4E1_1,17,Emotionen der Ablehnung,negativ,31818,Ärger,"Du solt reden was ich frage. Wo haben sie alle Personen auß dem Pallaste hingeschafft ?
","['Du', 'solt', 'reden', 'was', 'ich', 'frage', '.', 'Wo', 'haben', 'sie', 'alle', 'Personen', 'auß', 'dem', 'Pallaste', 'hingeschafft', '?']"
77,,,,,,,VH,negativ,32216,CATMA_73245C4C-6EEF-4748-AED8-23E21BDDC4E1_2,34,Emotionen der Ablehnung,negativ,32037,Ärger,"Aber ich habe einen Schlüssel zu solcher Wissenschafft.
(Er entblöst den Degen.)
Ich wil dir diesen Dietrich etliche mahl zu kosten geben / und darnach wirstu viel genung wissen.
","['Aber', 'ich', 'habe', 'einen', 'Schlüssel', 'zu', 'solcher', 'Wissenschafft', '.', '(', 'Er', 'entblöst', 'den', 'Degen', '.', ')', 'Ich', 'wil', 'dir', 'diesen', 'Dietrich', 'etliche', 'mahl', 'zu', 'kosten', 'geben', '/', 'und', 'darnach', 'wirstu', 'viel', 'genung', 'wissen', '.']"
78,,,,,,,VH,negativ,32392,CATMA_73245C4C-6EEF-4748-AED8-23E21BDDC4E1_3,14,Emotionen der Ablehnung,negativ,32323,Ärger,"Ich frage dich das letzte mahl / nun fang ich ein Blutvergiessen an.
","['Ich', 'frage', 'dich', 'das', 'letzte', 'mahl', '/', 'nun', 'fang', 'ich', 'ein', 'Blutvergiessen', 'an', '.']"
79,,,,,,,VH,negativ,32551,CATMA_73245C4C-6EEF-4748-AED8-23E21BDDC4E1_4,5,Emotionen der Ablehnung,negativ,32534,Ärger,"Sieh da du Hund.
","['Sieh', 'da', 'du', 'Hund', '.']"
80,,,,,,,VH,negativ,32882,CATMA_73245C4C-6EEF-4748-AED8-23E21BDDC4E1_5,7,Emotionen der Ablehnung,negativ,32846,Ärger,"Die Worte sollen dein Leben kosten.
","['Die', 'Worte', 'sollen', 'dein', 'Leben', 'kosten', '.']"
81,piccone,,,,,,VH,positiv,34155,CATMA_D9B98844-91B7-41FF-934F-5B3FEDEA5D42_0,33,Emotionen der Freude,positiv,33947,Schadenfreude,"Ha / das heist den Anfang zur NEAPOLitanischen Freyheit gemacht! so müssen die jenigen gezüchtiget werden / welche den verfluchten Werckzeug ihrer Wollust durch armer Leute Schweiß und Blut erkauffen wollen.
","['Ha', '/', 'das', 'heist', 'den', 'Anfang', 'zur', 'NEAPOLitanischen', 'Freyheit', 'gemacht', '!', 'so', 'müssen', 'die', 'jenigen', 'gezüchtiget', 'werden', '/', 'welche', 'den', 'verfluchten', 'Werckzeug', 'ihrer', 'Wollust', 'durch', 'armer', 'Leute', 'Schweiß', 'und', 'Blut', 'erkauffen', 'wollen', '.']"
82,piccone,,,,,,VH,positiv,34573,CATMA_D9B98844-91B7-41FF-934F-5B3FEDEA5D42_1,32,Emotionen der Freude,positiv,34386,Schadenfreude,"Und der Crystalline Spiegel / darin er sein unbarmherziges Gesichte offtmahls besehen hat / der ist um so weit gebessert / daß er sich in einem Blicke tausendmahl wird bespiegeln können.
","['Und', 'der', 'Crystalline', 'Spiegel', '/', 'darin', 'er', 'sein', 'unbarmherziges', 'Gesichte', 'offtmahls', 'besehen', 'hat', '/', 'der', 'ist', 'um', 'so', 'weit', 'gebessert', '/', 'daß', 'er', 'sich', 'in', 'einem', 'Blicke', 'tausendmahl', 'wird', 'bespiegeln', 'können', '.']"
83,piccone,,,,,,VH,positiv,34844,CATMA_D9B98844-91B7-41FF-934F-5B3FEDEA5D42_2,19,Emotionen der Freude,positiv,34719,Schadenfreude,"Wie stoben die köstlichen Polster und wie sollen die ungerechten Flocken in der freyen NEAPolitanischen Lufft herum fliegen.
","['Wie', 'stoben', 'die', 'köstlichen', 'Polster', 'und', 'wie', 'sollen', 'die', 'ungerechten', 'Flocken', 'in', 'der', 'freyen', 'NEAPolitanischen', 'Lufft', 'herum', 'fliegen', '.']"
84,piccone,,,,,,VH,positiv,35046,CATMA_D9B98844-91B7-41FF-934F-5B3FEDEA5D42_3,19,Emotionen der Freude,positiv,34948,Schadenfreude,"Faß an / das Feuer auff dem Platz ist fertig / dieser Sack soll eine ansehnliche Stelle bekommen.
","['Faß', 'an', '/', 'das', 'Feuer', 'auff', 'dem', 'Platz', 'ist', 'fertig', '/', 'dieser', 'Sack', 'soll', 'eine', 'ansehnliche', 'Stelle', 'bekommen', '.']"
85,,,,,,,VH,positiv,34376,CATMA_819D0A2E-E8C5-4C1D-A510-158831435288_0,38,Emotionen der Freude,positiv,34167,Schadenfreude,"Ich hätte nimmermehr gedacht / daß der harte Marmorstein in so viel stücke zerspringen solte: doch der rundte Tisch darüber der Vice-Roy unser Blut oftmahls in sich gesoffen hat / der gab mir eine gute Probe.
","['Ich', 'hätte', 'nimmermehr', 'gedacht', '/', 'daß', 'der', 'harte', 'Marmorstein', 'in', 'so', 'viel', 'stücke', 'zerspringen', 'solte', ':', 'doch', 'der', 'rundte', 'Tisch', 'darüber', 'der', 'Vice-Roy', 'unser', 'Blut', 'oftmahls', 'in', 'sich', 'gesoffen', 'hat', '/', 'der', 'gab', 'mir', 'eine', 'gute', 'Probe', '.']"
86,,,,,,,VH,positiv,34709,CATMA_819D0A2E-E8C5-4C1D-A510-158831435288_1,20,Emotionen der Freude,positiv,34585,Schadenfreude,"Wie hab ich die kostbaren Teppiche zerstümmeln helffen / damit sie ins künfftige so viel Bubenstücke nicht bedecken sollen.
","['Wie', 'hab', 'ich', 'die', 'kostbaren', 'Teppiche', 'zerstümmeln', 'helffen', '/', 'damit', 'sie', 'ins', 'künfftige', 'so', 'viel', 'Bubenstücke', 'nicht', 'bedecken', 'sollen', '.']"
87,,,,,,,VH,positiv,34938,CATMA_819D0A2E-E8C5-4C1D-A510-158831435288_2,15,Emotionen der Freude,positiv,34856,Schadenfreude,"Doch was liegt hier vor ein Karnier-Sack ? wir Werdens auch zu Contraband machen.
","['Doch', 'was', 'liegt', 'hier', 'vor', 'ein', 'Karnier-Sack', '?', 'wir', 'Werdens', 'auch', 'zu', 'Contraband', 'machen', '.']"
88,,,,,,,VH,negativ,35468,CATMA_93E2C142-03A7-476C-8345-70D70EE21A04,23,Emotionen der Ablehnung,negativ,35345,Ärger,"Der Hencker soll dir das Liecht halten / du leichtfertiger Vogel / ich wil noch heute meine Hände in deinem Blute waschen.
","['Der', 'Hencker', 'soll', 'dir', 'das', 'Liecht', 'halten', '/', 'du', 'leichtfertiger', 'Vogel', '/', 'ich', 'wil', 'noch', 'heute', 'meine', 'Hände', 'in', 'deinem', 'Blute', 'waschen', '.']"
89,roderigo,,,,,,VH,negativ,37256,CATMA_887536BA-FC4E-4498-BE0B-1353BFC8E7FE,13,Emotionen der Ablehnung,negativ,37182,Ärger,"Ist dieses der Respect welchen ihr dem Könige in Hispanien schuldig seid?
","['Ist', 'dieses', 'der', 'Respect', 'welchen', 'ihr', 'dem', 'Könige', 'in', 'Hispanien', 'schuldig', 'seid', '?']"
90,,,,,,,VH,negativ,37416,CATMA_F7FEE7EE-D396-4CD7-88E1-9EE8F8E555FA,10,Emotionen der Ablehnung,negativ,37353,Ärger,"Auf diese masse wird einem Königlichen Minister Gewalt gethan.
","['Auf', 'diese', 'masse', 'wird', 'einem', 'Königlichen', 'Minister', 'Gewalt', 'gethan', '.']"
91,,,,,,,VH,negativ,38695,CATMA_E59616B6-CDBA-4839-BECC-72370D7955AD,12,Emotionen der Ablehnung,negativ,38615,Ärger,"Unglückseelige Herrschafft / da ein ScLAve über Standes Personen gebieten soll.
","['Unglückseelige', 'Herrschafft', '/', 'da', 'ein', 'ScLAve', 'über', 'Standes', 'Personen', 'gebieten', 'soll', '.']"
92,,,,,,,VH,positiv,39862,CATMA_B7852749-6765-41C3-BB1C-F4A994F2FB3C,90,Emotionen der Zuneigung,positiv,39384,Liebe,"Ach! was bewegt doch das Volck zu diesem einfältigen Argwohn / als wenn jemand von den Grossen dem Volcke jemals die Wohlfahrt mißgönnte. In Warheit / eh ich diesen Schimpff auf mir wolt ersitzen lassen / und eh ich den Nahmen eines Vaters nicht in diesem Königreiche verdienen wolte / ehe wolt ich mein Gut und mein gantzes Reichthum dahin werffen.
(Er wirfft sein Geld von sich.)
Seht so geringe acht ich mein Geld / wenn ich von meinen Bürgern geringschätzig gehalten werde.
","['Ach', '!', 'was', 'bewegt', 'doch', 'das', 'Volck', 'zu', 'diesem', 'einfältigen', 'Argwohn', '/', 'als', 'wenn', 'jemand', 'von', 'den', 'Grossen', 'dem', 'Volcke', 'jemals', 'die', 'Wohlfahrt', 'mißgönnte', '.', 'In', 'Warheit', '/', 'eh', 'ich', 'diesen', 'Schimpff', 'auf', 'mir', 'wolt', 'ersitzen', 'lassen', '/', 'und', 'eh', 'ich', 'den', 'Nahmen', 'eines', 'Vaters', 'nicht', 'in', 'diesem', 'Königreiche', 'verdienen', 'wolte', '/', 'ehe', 'wolt', 'ich', 'mein', 'Gut', 'und', 'mein', 'gantzes', 'Reichthum', 'dahin', 'werffen', '.', '(', 'Er', 'wirfft', 'sein', 'Geld', 'von', 'sich', '.', ')', 'Seht', 'so', 'geringe', 'acht', 'ich', 'mein', 'Geld', '/', 'wenn', 'ich', 'von', 'meinen', 'Bürgern', 'geringschätzig', 'gehalten', 'werde', '.']"
93,,,,,,,VH,positiv,40066,CATMA_E5E8B37C-E6E1-4198-8716-54639433D720,34,Emotionen der Freude,positiv,39874,Freude,"Die Worte sind gut / aber die Ducaten sind noch besser. Wer vor etlichen Wochen von solcher Materie geschwatzet hätte / der möchte bey mir und meines gleichen bessere AuDiENtz gefunden haben.
","['Die', 'Worte', 'sind', 'gut', '/', 'aber', 'die', 'Ducaten', 'sind', 'noch', 'besser', '.', 'Wer', 'vor', 'etlichen', 'Wochen', 'von', 'solcher', 'Materie', 'geschwatzet', 'hätte', '/', 'der', 'möchte', 'bey', 'mir', 'und', 'meines', 'gleichen', 'bessere', 'AuDiENtz', 'gefunden', 'haben', '.']"
94,,,,,,,VH,positiv,40303,CATMA_A93EEFFF-FCD8-4B75-8F28-7AC64836CF6E_0,21,Emotionen der Freude,positiv,40199,Freude,"So hab ich meinen Zweck / weil das Volck nach dem Gelde greifft / werde ich mich unsichtbar machen: das
","['So', 'hab', 'ich', 'meinen', 'Zweck', '/', 'weil', 'das', 'Volck', 'nach', 'dem', 'Gelde', 'greifft', '/', 'werde', 'ich', 'mich', 'unsichtbar', 'machen', ':', 'das']"
95,,,,,,,VH,positiv,40433,CATMA_A93EEFFF-FCD8-4B75-8F28-7AC64836CF6E_1,17,Emotionen der Freude,positiv,40341,Freude,"Kloster S. Laurentii wird mir so lange Sicherheit geben / biß ich was bessers schaffen kan.
","['Kloster', 'S.', 'Laurentii', 'wird', 'mir', 'so', 'lange', 'Sicherheit', 'geben', '/', 'biß', 'ich', 'was', 'bessers', 'schaffen', 'kan', '.']"
96,geonino,,,,,,VH,negativ,40561,CATMA_5021A0B6-C089-4D51-99BD-D3085E7C75CA,22,Emotionen der Ablehnung,negativ,40454,Ärger,"Ihr Putsche / ihr sehet alle wo das Geld herkömt / ihr sehet aber nicht / wo unser Vice-Roy geblieben ist.
","['Ihr', 'Putsche', '/', 'ihr', 'sehet', 'alle', 'wo', 'das', 'Geld', 'herkömt', '/', 'ihr', 'sehet', 'aber', 'nicht', '/', 'wo', 'unser', 'Vice-Roy', 'geblieben', 'ist', '.']"
97,,,,,,,VH,negativ,40958,CATMA_B047354C-D7D5-4F45-8AD7-FE648FBFD068,51,Emotionen der Ablehnung,negativ,40688,Ärger,"Ein schöner Bernheuter magstu seyn / wo ist er denn? Ihr Leute ist kein Gehöre bey euch / wird sich die Blindheit verantworten lassen / daß wir bey dem schönen Anfänge / so einen höflichen Pfuidian eingeleget haben? seyd ihr bezaubert / daß ihr noch nicht hören wollet?
","['Ein', 'schöner', 'Bernheuter', 'magstu', 'seyn', '/', 'wo', 'ist', 'er', 'denn', '?', 'Ihr', 'Leute', 'ist', 'kein', 'Gehöre', 'bey', 'euch', '/', 'wird', 'sich', 'die', 'Blindheit', 'verantworten', 'lassen', '/', 'daß', 'wir', 'bey', 'dem', 'schönen', 'Anfänge', '/', 'so', 'einen', 'höflichen', 'Pfuidian', 'eingeleget', 'haben', '?', 'seyd', 'ihr', 'bezaubert', '/', 'daß', 'ihr', 'noch', 'nicht', 'hören', 'wollet', '?']"
