,Unnamed: 0.1,Unnamed: 0.1.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
9,157,157,GerDracor/grillparzer-medea.xml,"Mein Haupt – es brennt –
              Es glüht das Blut – am Gaumen klebt die Zunge!",43,128,character_speech,5,2,,JASON.,#jason,28.0,MALE,being moved,tragedy,,,being moved,being moved
12,160,160,GerDracor/grillparzer-medea.xml,"Hier ist die Hütte, die mir Obdach bot,
              Als ich, ein reicher Mann, ein reicher Vater,
              Hierher kam, neuerwachter Hoffnung voll!",204,358,character_speech,5,2,,JASON.,#jason,28.0,MALE,joy,tragedy,,,positive,emotions of pleasure
15,163,163,GerDracor/grillparzer-medea.xml,Nur einen Ort zum Sterben!,17,43,character_speech,5,2,,JASON.,#jason,28.0,MALE,despair,tragedy,,,negative,emotions of anxiety
18,166,166,GerDracor/grillparzer-medea.xml,"– Wer bist du, Armer, todesmatt?",11,43,character_speech,5,2,,LANDMANN.,#landmann,29.0,MALE,compassion,tragedy,,,negative,emotions of suffering and empathy
22,170,170,GerDracor/grillparzer-medea.xml,Des Wunder-Vließes Held!,75,99,character_speech,5,2,,JASON.,#jason,30.0,MALE,"admiration, reverence",tragedy,,,positive,emotions of affection
31,179,179,GerDracor/grillparzer-medea.xml,"
              Er geht und läßt mich liegen hier am Weg!",0,56,character_speech,5,2,,JASON.,#jason,32.0,MALE,suffering,tragedy,,,negative,emotions of suffering and empathy
32,180,180,GerDracor/grillparzer-medea.xml,"Im Staub, getreten von des Wandrers Füßen!",71,113,character_speech,5,2,,JASON.,#jason,32.0,MALE,abhorrence,tragedy,,,negative,emotions of rejection
33,181,181,GerDracor/grillparzer-medea.xml,"Dich ruf ich: Tod, führ mich zu meinen Kindern!",128,175,character_speech,5,2,,JASON.,#jason,32.0,MALE,despair,tragedy,,,negative,emotions of anxiety
36,184,184,GerDracor/grillparzer-medea.xml,Jason!,0,6,character_speech,5,2,,MEDEA.,#medea,33.0,FEMALE,being moved,tragedy,,,being moved,being moved
37,185,185,GerDracor/grillparzer-medea.xml,halb emporgerichtet.,0,20,stage_direction,5,2,speech_part,,#jason,34.0,MALE,suffering,tragedy,,,negative,emotions of suffering and empathy
42,190,190,GerDracor/grillparzer-medea.xml,Entsetzliche!,70,83,character_speech,5,2,,JASON,#jason,34.0,MALE,despair,tragedy,,,negative,emotions of anxiety
47,195,195,GerDracor/grillparzer-medea.xml,"
              O weh mir!",0,25,character_speech,5,2,,JASON,#jason,34.0,MALE,suffering,tragedy,,,negative,emotions of suffering and empathy
48,196,196,GerDracor/grillparzer-medea.xml,"Meine Glieder
              Versagen mir den Dienst!",26,78,character_speech,5,2,,JASON,#jason,34.0,MALE,suffering,tragedy,,,negative,emotions of suffering and empathy
53,201,201,GerDracor/grillparzer-medea.xml,"Ich bin ein Opfer
              Für eines andern Hand als für die deine!",46,118,character_speech,5,2,,MEDEA.,#medea,35.0,FEMALE,love,tragedy,,,positive,emotions of affection
55,203,203,GerDracor/grillparzer-medea.xml,Meine sinds!,0,12,character_speech,5,2,,MEDEA.,#medea,37.0,FEMALE,love,tragedy,,,positive,emotions of affection
58,206,206,GerDracor/grillparzer-medea.xml,"Tot sind sie, tot!",0,18,character_speech,5,2,,JASON.,#jason,40.0,MALE,despair,tragedy,,,negative,emotions of anxiety
59,207,207,GerDracor/grillparzer-medea.xml,"
              Dir scheint der Tod das Schlimmste
              Ich kenn ein noch viel Ärgres: elend sein.",0,106,character_speech,5,2,,MEDEA.,#medea,41.0,FEMALE,suffering,tragedy,,,negative,emotions of suffering and empathy
60,208,208,GerDracor/grillparzer-medea.xml,"Hättst du das Leben höher nicht geachtet,
              Als es zu achten ist, uns wär nun anders.",121,218,character_speech,5,2,,MEDEA.,#medea,41.0,FEMALE,anger,tragedy,,,negative,emotions of rejection
62,210,210,GerDracor/grillparzer-medea.xml,Den Kindern ists erspart!,250,275,character_speech,5,2,,MEDEA.,#medea,41.0,FEMALE,joy,tragedy,,,positive,emotions of pleasure
66,214,214,GerDracor/grillparzer-medea.xml,"Wär dir mein Busen nicht auch jetzt verschlossen,
              Wie er dirs immer war, du sähst den Schmerz,
              Der, endlos wallend wie ein brandend Meer,
              Die einzeln Trümmer meines Leids verschlingt
              Und sie, verhüllt im Greuel der Verwüstung,
              Mit sich wälzt in das Unermeßliche.",43,375,character_speech,5,2,,MEDEA.,#medea,43.0,FEMALE,suffering,tragedy,,,negative,emotions of suffering and empathy
67,215,215,GerDracor/grillparzer-medea.xml,"Nicht traur ich, daß die Kinder nicht mehr sind.",390,438,character_speech,5,2,,MEDEA.,#medea,43.0,FEMALE,suffering,tragedy,,,negative,emotions of suffering and empathy
68,216,216,GerDracor/grillparzer-medea.xml,"Ich traure, daß sie waren und daß wir sind.",453,496,character_speech,5,2,,MEDEA.,#medea,43.0,FEMALE,compassion,tragedy,,,negative,emotions of suffering and empathy
69,217,217,GerDracor/grillparzer-medea.xml,"O weh mir, weh!",0,15,character_speech,5,2,,JASON.,#jason,44.0,MALE,suffering,tragedy,,,negative,emotions of suffering and empathy
70,218,218,GerDracor/grillparzer-medea.xml,"
              Du trage, was dich trifft,
              Denn wahrlich, unverdient trifft es dich nicht!",0,103,character_speech,5,2,,MEDEA.,#medea,45.0,FEMALE,compassion,tragedy,,,negative,emotions of suffering and empathy
71,219,219,GerDracor/grillparzer-medea.xml,"Wie du vor mir liegst auf der nackten Erde,
              So lag ich auch in Kolchis einst vor dir
              Und bat um Schonung, doch du schontest nicht!",118,276,character_speech,5,2,,MEDEA.,#medea,45.0,FEMALE,suffering,tragedy,,,negative,emotions of suffering and empathy
72,220,220,GerDracor/grillparzer-medea.xml,"Mit blindem Frevel griffst du nach den Losen,
              Ob ich dir zurief gleich: du greifst den Tod!",291,396,character_speech,5,2,,MEDEA.,#medea,45.0,FEMALE,abhorrence,tragedy,,,negative,emotions of rejection
73,221,221,GerDracor/grillparzer-medea.xml,"So habe denn, was trotzend du gewollt:
              Den Tod.",411,472,character_speech,5,2,,MEDEA.,#medea,45.0,FEMALE,abhorrence,tragedy,,,negative,emotions of rejection
74,222,222,GerDracor/grillparzer-medea.xml,Ich aber scheide jetzt von dir.,473,504,character_speech,5,2,,MEDEA.,#medea,45.0,FEMALE,abhorrence,tragedy,,,negative,emotions of rejection
76,224,224,GerDracor/grillparzer-medea.xml,"Es ist das letztemal,
              In alle Ewigkeit das letztemal,
              Daß ich zu dir nun rede, mein Gemahl.",533,652,character_speech,5,2,,MEDEA.,#medea,45.0,FEMALE,love,tragedy,,,positive,emotions of affection
78,226,226,GerDracor/grillparzer-medea.xml,"Nach all den Freuden frührer Tage,
              In all den Schmerzen, die uns jetzt umnachten,
              Zu all dem Jammer, der noch künftig droht,
              Sag ich dir Lebewohl, mein Gatte.",677,877,character_speech,5,2,,MEDEA.,#medea,45.0,FEMALE,suffering,tragedy,,,negative,emotions of suffering and empathy
79,227,227,GerDracor/grillparzer-medea.xml,"Ein kummervolles Dasein bricht dir an,
              Doch was auch kommen mag: Halt aus!",892,980,character_speech,5,2,,MEDEA.,#medea,45.0,FEMALE,suffering,tragedy,,,negative,emotions of suffering and empathy
81,229,229,GerDracor/grillparzer-medea.xml,"Willst du im Schmerz vergehn, so denk an mich
              Und tröste dich an meinem größern Jammer,
              Die ich getan, wo du nur unterlassen.",1052,1205,character_speech,5,2,,MEDEA.,#medea,45.0,FEMALE,suffering,tragedy,,,negative,emotions of suffering and empathy
82,230,230,GerDracor/grillparzer-medea.xml,"Ich geh hinweg, den ungeheuern Schmerz
              Fort mit mir tragend in die weite Welt.",1220,1312,character_speech,5,2,,MEDEA.,#medea,45.0,FEMALE,suffering,tragedy,,,negative,emotions of suffering and empathy
86,234,234,GerDracor/grillparzer-medea.xml,"An des Gottes Altar,
              Von wo das Vließ einst Phryxus weggenommen,
              Häng ich, dem dunkeln Gott das Seine gebend,
              Es auf, das selbst die Flamme nicht verletzt
              Und das hervorging ganz und unversehrt
              Aus der Korintherfürstin blutgem Brande;
              Dort stell ich mich den Priestern dar, sie fragend,
              Ob sie mein Haupt zum Opfer nehmen an,
              Ob sie mich senden in die ferne Wüste,
              In längerm Leben findend längre Qual.",1565,2093,character_speech,5,2,,MEDEA.,#medea,45.0,FEMALE,suffering,tragedy,,,negative,emotions of suffering and empathy
88,236,236,GerDracor/grillparzer-medea.xml,Das dir ein Ruhm war und ein Glück dir schien?,2165,2211,character_speech,5,2,,MEDEA.,#medea,45.0,FEMALE,joy,tragedy,,,positive,emotions of pleasure
93,241,241,GerDracor/grillparzer-medea.xml,Du Armer!,2330,2339,character_speech,5,2,,MEDEA.,#medea,45.0,FEMALE,compassion,tragedy,,,negative,emotions of suffering and empathy
96,244,244,GerDracor/grillparzer-medea.xml,"Ich scheide nun, leb wohl, mein Gatte!",2446,2484,character_speech,5,2,,MEDEA.,#medea,45.0,FEMALE,love,tragedy,,,positive,emotions of affection
97,245,245,GerDracor/grillparzer-medea.xml,"Die wir zum Unglück uns gefunden,
              Im Unglück scheiden wir.",2499,2571,character_speech,5,2,,MEDEA.,#medea,45.0,FEMALE,suffering,tragedy,,,negative,emotions of suffering and empathy
99,247,247,GerDracor/grillparzer-medea.xml,Verwaist!,0,9,character_speech,5,2,,JASON.,#jason,46.0,MALE,suffering,tragedy,,,negative,emotions of suffering and empathy
101,249,249,GerDracor/grillparzer-medea.xml,O meine Kinder!,18,33,character_speech,5,2,,JASON.,#jason,46.0,MALE,joy,tragedy,,,positive,emotions of pleasure
103,251,251,GerDracor/grillparzer-medea.xml,Verloren!,0,9,character_speech,5,2,,JASON.,#jason,48.0,MALE,despair,tragedy,,,negative,emotions of anxiety
104,252,252,GerDracor/grillparzer-medea.xml,Dulde!,0,6,character_speech,5,2,,MEDEA.,#medea,49.0,FEMALE,suffering,tragedy,,,negative,emotions of suffering and empathy
105,253,253,GerDracor/grillparzer-medea.xml,Könnt ich sterben!,0,18,character_speech,5,2,,JASON.,#jason,50.0,MALE,despair,tragedy,,,negative,emotions of anxiety
106,254,254,GerDracor/grillparzer-medea.xml,"
              Büße!",0,20,character_speech,5,2,,MEDEA.,#medea,51.0,FEMALE,suffering,tragedy,,,negative,emotions of suffering and empathy
107,255,255,GerDracor/grillparzer-medea.xml,Ich geh und niemals sieht dein Aug mich wieder!,35,82,character_speech,5,2,,MEDEA.,#medea,51.0,FEMALE,love,tragedy,,,positive,emotions of affection
3,600,600,GerDracor/heine-william-ratcliff.xml,Ach Gott!,0,9,character_speech,1,4,,MARIA.,#maria,133.0,FEMALE,being moved,tragedy,,,being moved,being moved
4,601,601,GerDracor/heine-william-ratcliff.xml,mir ist so ängstlich –,10,32,character_speech,1,4,,MARIA.,#maria,133.0,FEMALE,fear,tragedy,,,negative,emotions of anxiety
6,603,603,GerDracor/heine-william-ratcliff.xml,"Komm her, ich will dich ausziehn, liebes Püppchen.",48,98,character_speech,1,4,,MARGARETE.,#margarete,134.0,FEMALE,love,tragedy,,,positive,emotions of affection
8,605,605,GerDracor/heine-william-ratcliff.xml,Das Herz ist mir beklommen.,0,27,character_speech,1,4,,MARIA.,#maria,135.0,FEMALE,being moved,tragedy,,,being moved,being moved
9,606,606,GerDracor/heine-william-ratcliff.xml,"
            Ei, mein Püppchen,
            Graf Douglas ist ein hübscher Mann.",0,79,character_speech,1,4,,MARGARETE.,#margarete,136.0,FEMALE,"admiration, reverence",tragedy,,,positive,emotions of affection
10,607,607,GerDracor/heine-william-ratcliff.xml,heiter lachend.,0,15,stage_direction,1,4,speech_part,,#maria,137.0,FEMALE,joy,tragedy,,,positive,emotions of pleasure
12,609,609,GerDracor/heine-william-ratcliff.xml,"Und lustig, und verträglich, und ein Mann!",37,79,character_speech,1,4,,MARIA,#maria,137.0,FEMALE,being moved,tragedy,,,being moved,being moved
13,610,610,GerDracor/heine-william-ratcliff.xml,Ist Püppchen auch verliebt?,0,27,character_speech,1,4,,MARGARETE.,#margarete,138.0,FEMALE,love,tragedy,,,positive,emotions of affection
14,611,611,GerDracor/heine-william-ratcliff.xml,"
            Verliebt?",0,22,character_speech,1,4,,MARIA.,#maria,139.0,FEMALE,love,tragedy,,,positive,emotions of affection
15,612,612,GerDracor/heine-william-ratcliff.xml,verliebt?,23,32,character_speech,1,4,,MARIA.,#maria,139.0,FEMALE,love,tragedy,,,positive,emotions of affection
17,614,614,GerDracor/heine-william-ratcliff.xml,Man muß sich leiden können.,63,90,character_speech,1,4,,MARIA.,#maria,139.0,FEMALE,friendship,tragedy,,,positive,emotions of affection
20,617,617,GerDracor/heine-william-ratcliff.xml,hält ihr ängstlich den Mund zu.,0,31,stage_direction,1,4,speech_part,,#maria,141.0,FEMALE,fear,tragedy,,,negative,emotions of anxiety
21,618,618,GerDracor/heine-william-ratcliff.xml,"
            Oh, bitte, bitte, bitte, sprich nicht aus
            Den bösen Namen, es ist Nacht und spät –",0,107,character_speech,1,4,,MARIA,#maria,141.0,FEMALE,fear,tragedy,,,negative,emotions of anxiety
22,619,619,GerDracor/heine-william-ratcliff.xml,Mein Püppchen war verliebt.,0,27,character_speech,1,4,,MARGARETE.,#margarete,142.0,FEMALE,love,tragedy,,,positive,emotions of affection
24,621,621,GerDracor/heine-william-ratcliff.xml,"Im Anfang,
            Da schien er lämmchensanft, und sein Gesicht,
            Das schien mir so bekannt, und seine Stimme
            Klang mir so weich, und auch sein Odem
            Tat meiner Wange heimlich wohl, sein Auge,
            Das schaute gar zu spaßhaft lieb und fromm –",23,310,character_speech,1,4,,MARIA.,#maria,143.0,FEMALE,love,tragedy,,,positive,emotions of affection
25,622,622,GerDracor/heine-william-ratcliff.xml,Zusammenschauernd.,0,18,stage_direction,1,4,speech_part,,#maria,143.0,FEMALE,being moved,tragedy,,,being moved,being moved
26,623,623,GerDracor/heine-william-ratcliff.xml,"
            Doch plötzlich sah er aus wie ein Gespenst,
            So blaß, so starr und wild verzerrt und blutig,
            Und drohend grimm, als wollt er mich ermorden –
            Er sah fast ähnlich jenem Nebelmann,
            Der oft im Traum die Arme nach mir ausstreckt,
            Und mich so lang entsetzlich zärtlich anschaut,
            Bis daß ich selbst ein luft'ges Bildnis werde,
            Und neblicht selbst ausbreite meine Arme.",0,457,character_speech,1,4,,MARIA.,#maria,143.0,FEMALE,fear,tragedy,,,negative,emotions of anxiety
27,624,624,GerDracor/heine-william-ratcliff.xml,"
            Du bist doch just wie deine sel'ge Mutter;
            Sie tat so bös, und doch wie eine Katz'
            War sie verliebt in Ratcliff –",0,150,character_speech,1,4,,MARGARETE.,#margarete,144.0,FEMALE,love,tragedy,,,positive,emotions of affection
31,628,628,GerDracor/heine-william-ratcliff.xml,"Locken hatte sie
            Wie pures Gold, und Händ' wie Marmelstein,
            Und Augen – Oh, die kannte Edward Ratcliff!",148,275,character_speech,1,4,,MARGARETE.,#margarete,146.0,FEMALE,"admiration, reverence",tragedy,,,positive,emotions of affection
35,632,632,GerDracor/heine-william-ratcliff.xml,"Edward?«
            So blieb die Köchin stillstehn, und der Braten
            Verbrannte jedesmal – Ach Gott!",61,172,character_speech,1,4,,MARGARETE.,#margarete,146.0,FEMALE,suffering,tragedy,,,negative,emotions of suffering and empathy
36,633,633,GerDracor/heine-william-ratcliff.xml,"ich wollte,
            Ich hätt ihr nie das böse Lied gelehrt.",173,236,character_speech,1,4,,MARGARETE.,#margarete,146.0,FEMALE,anger,tragedy,,,negative,emotions of rejection
38,635,635,GerDracor/heine-william-ratcliff.xml,Sie weint.,0,10,stage_direction,1,4,speech_part,,#margarete,146.0,FEMALE,suffering,tragedy,,,negative,emotions of suffering and empathy
43,640,640,GerDracor/heine-william-ratcliff.xml,"Edward?« –
            Da sprang ins Zimmer plötzlich Edward Ratcliff,
            Und sang im selben Tone trotzig weiter: –",72,196,character_speech,1,4,,MARGARETE.,#margarete,148.0,FEMALE,anger,tragedy,,,negative,emotions of rejection
45,642,642,GerDracor/heine-william-ratcliff.xml,"
            »Ich habe geschlagen mein Liebchen tot –
            Mein Liebchen war so schön, oh!«
            Da hat Schön-Betty sich so sehr entsetzt,
            Daß sie den armen, wilden Edward nimmer
            Wollt wiedersehn; und um ihn noch zu ärgern,
            Heiratete sie deinen Vater.",0,301,character_speech,1,4,,MARGARETE.,#margarete,148.0,FEMALE,suffering,tragedy,,,negative,emotions of suffering and empathy
46,643,643,GerDracor/heine-william-ratcliff.xml,"Edward Ratcliff,
            Der wurde toll vor Wut, und um zu zeigen,
            Daß er Schön-Betty leicht entbehren könne,
            Nahm er zur Frau, ganz aus Verzweiflungstrotz,
            Lord Campbels Jenny, und der William Ratcliff,
            Das ist der Sohn aus dieser tollen Ehe.",302,597,character_speech,1,4,,MARGARETE.,#margarete,148.0,FEMALE,anger,tragedy,,,negative,emotions of rejection
47,644,644,GerDracor/heine-william-ratcliff.xml,Die arme Mutter!,0,16,character_speech,1,4,,MARIA.,#maria,149.0,FEMALE,compassion,tragedy,,,negative,emotions of suffering and empathy
48,645,645,GerDracor/heine-william-ratcliff.xml,"
            Ei, Schön-Betty war
            Ein eigensinnig Ding.",0,66,character_speech,1,4,,MARGARETE.,#margarete,150.0,FEMALE,being moved,tragedy,,,being moved,being moved
50,647,647,GerDracor/heine-william-ratcliff.xml,"Doch wie zum zweitenmal Oktober kam –
            Ich glaub, es war just Ratcliffs Namenstag –,
            Da frug sie, wie von ungefähr: »Margarete,
             Hast du von Edward nichts gehört?« – »Oh«, sagt ich,
            »Der hat die Jenny Campbel sich zur Frau
            Genommen.« – »Campbels Jenny?« rief Schön-Betty,
            Und wurde blaß und rot, und bitterlich
            Fing sie zu weinen an – dich hielt ich just
            Im Schoß, Marie, drei Monat' warst du alt –
            Und du fingst auch zu weinen an – und ich,
            Um nur Schön-Bettys Tränen fortzuschwatzen,
            Erzählte ihr: der Edward könne doch nicht
            Ablassen von Schön-Betty, Tag und Nacht
            Säh man ihn schleichen hier ums Schloß, man sähe,
            Wie er die Arme nach Schön-Bettys Fenster
            Sehnsüchtig ausstreckt.",152,1014,character_speech,1,4,,MARGARETE.,#margarete,150.0,FEMALE,suffering,tragedy,,,negative,emotions of suffering and empathy
52,649,649,GerDracor/heine-william-ratcliff.xml,Hält erschrocken ein.,0,21,stage_direction,1,4,speech_part,,#margarete,150.0,FEMALE,fear,tragedy,,,negative,emotions of anxiety
57,654,654,GerDracor/heine-william-ratcliff.xml,ängstlich.,0,10,stage_direction,1,4,speech_part,,#margarete,154.0,FEMALE,fear,tragedy,,,negative,emotions of anxiety
