,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class,year_genre
1055,1055,TextGrid/-Ibrahim_Sultan.xml,Sisigambis.,67,78,stage_direction,3,0,speech_part,,,42.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1056,1056,TextGrid/-Ibrahim_Sultan.xml,des Ibrahims mit der Fatima und Alima erzeugte fünf Söhne / Machmet.,79,147,stage_direction,3,0,speech_part,,,42.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1057,1057,TextGrid/-Ibrahim_Sultan.xml,Baiazeth.,148,157,stage_direction,3,0,speech_part,,,42.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1058,1058,TextGrid/-Ibrahim_Sultan.xml,Murat.,158,164,stage_direction,3,0,speech_part,,,42.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1059,1059,TextGrid/-Ibrahim_Sultan.xml,Orcan.,165,171,stage_direction,3,0,speech_part,,,42.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1060,1060,TextGrid/-Ibrahim_Sultan.xml,Suleiman.,172,181,stage_direction,3,0,speech_part,,,42.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1105,1105,TextGrid/-Ibrahim_Sultan.xml,"
                                    Ibrahim.",0,45,stage_direction,3,0,speech_part,,,68.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1106,1106,TextGrid/-Ibrahim_Sultan.xml,Kiosem.,46,53,stage_direction,3,0,speech_part,,,68.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1107,1107,TextGrid/-Ibrahim_Sultan.xml,Fatima.,54,61,stage_direction,3,0,speech_part,,,68.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1108,1108,TextGrid/-Ibrahim_Sultan.xml,Alima.,62,68,stage_direction,3,0,speech_part,,,68.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1109,1109,TextGrid/-Ibrahim_Sultan.xml,Hagar.,69,75,stage_direction,3,0,speech_part,,,68.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1110,1110,TextGrid/-Ibrahim_Sultan.xml,Achmet.,76,83,stage_direction,3,0,speech_part,,,68.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1111,1111,TextGrid/-Ibrahim_Sultan.xml,Valide Agasi.,84,97,stage_direction,3,0,speech_part,,,68.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1112,1112,TextGrid/-Ibrahim_Sultan.xml,Die fünf Söhne.,98,113,stage_direction,3,0,speech_part,,,68.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1113,1113,TextGrid/-Ibrahim_Sultan.xml,Schatradeler Agasi.,114,133,stage_direction,3,0,speech_part,,,68.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1258,1258,TextGrid/-Ibrahim_Sultan.xml,"
                                    Der Schauplatz stellet für des Käysers geheimes Zimmer.",0,92,stage_direction,3,0,speech_part,,,146.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1259,1259,TextGrid/-Ibrahim_Sultan.xml,"
                                    Sechierpera.",0,49,stage_direction,3,0,speech_part,,,146.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1260,1260,TextGrid/-Ibrahim_Sultan.xml,Ibrahim.,50,58,stage_direction,3,0,speech_part,,,146.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1283,1283,TextGrid/-Ibrahim_Sultan.xml,"
                                    Ibrahim.",0,45,stage_direction,3,0,speech_part,,,156.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1284,1284,TextGrid/-Ibrahim_Sultan.xml,Ambre.,46,52,stage_direction,3,0,speech_part,,,156.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1285,1285,TextGrid/-Ibrahim_Sultan.xml,Achmet.,53,60,stage_direction,3,0,speech_part,,,156.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1286,1286,TextGrid/-Ibrahim_Sultan.xml,Sechierpera.,61,73,stage_direction,3,0,speech_part,,,156.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1354,1354,TextGrid/-Ibrahim_Sultan.xml,"
                                    Der Schauplatz stellet für ein warmes Bad.",0,79,stage_direction,3,0,speech_part,,,167.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1356,1356,TextGrid/-Ibrahim_Sultan.xml,"
                                    Des badenden Frauen-Zimmers.",0,65,stage_direction,3,0,speech_part,,,167.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1392,1392,TextGrid/-Ibrahim_Sultan.xml,"
                                 Der Schau-Platz stellet für des Mufti Gemach.",0,79,stage_direction,4,0,pre_speech,,,,,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1393,1393,TextGrid/-Ibrahim_Sultan.xml,"
                                 Mufti.",0,40,stage_direction,4,0,pre_speech,,,,,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1394,1394,TextGrid/-Ibrahim_Sultan.xml,Mehemet.,41,49,stage_direction,4,0,pre_speech,,,,,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1395,1395,TextGrid/-Ibrahim_Sultan.xml,Bectas.,50,57,stage_direction,4,0,pre_speech,,,,,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1396,1396,TextGrid/-Ibrahim_Sultan.xml,Kiuperli.,58,67,stage_direction,4,0,pre_speech,,,,,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1397,1397,TextGrid/-Ibrahim_Sultan.xml,Kul-Kiahia.,68,79,stage_direction,4,0,pre_speech,,,,,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1398,1398,TextGrid/-Ibrahim_Sultan.xml,Mollah.,80,87,stage_direction,4,0,pre_speech,,,,,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1433,1433,TextGrid/-Ibrahim_Sultan.xml,"
                                    Achmet.",0,44,stage_direction,4,0,speech_part,,,9.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1434,1434,TextGrid/-Ibrahim_Sultan.xml,Mufti.,45,51,stage_direction,4,0,speech_part,,,9.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1435,1435,TextGrid/-Ibrahim_Sultan.xml,Ambre.,52,58,stage_direction,4,0,speech_part,,,9.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1449,1449,TextGrid/-Ibrahim_Sultan.xml,"
                                    
                                       
Ambre.",0,84,stage_direction,4,0,speech_part,,,12.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1450,1450,TextGrid/-Ibrahim_Sultan.xml,Mufti.,85,91,stage_direction,4,0,speech_part,,,12.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1451,1451,TextGrid/-Ibrahim_Sultan.xml,Mehemet.,92,100,stage_direction,4,0,speech_part,,,12.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1452,1452,TextGrid/-Ibrahim_Sultan.xml,Bectas.,101,108,stage_direction,4,0,speech_part,,,12.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1453,1453,TextGrid/-Ibrahim_Sultan.xml,Kiuperli.,109,118,stage_direction,4,0,speech_part,,,12.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1454,1454,TextGrid/-Ibrahim_Sultan.xml,Kul-Kiahia.,119,130,stage_direction,4,0,speech_part,,,12.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1539,1539,TextGrid/-Ibrahim_Sultan.xml,"
                                    Der Schau-Platz verwandelt sich in Kiosems Gemach.",0,87,stage_direction,4,0,speech_part,,,27.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1540,1540,TextGrid/-Ibrahim_Sultan.xml,"
                                    Amuratens Geist.",0,53,stage_direction,4,0,speech_part,,,27.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1541,1541,TextGrid/-Ibrahim_Sultan.xml,Kiosem.,54,61,stage_direction,4,0,speech_part,,,27.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1598,1598,TextGrid/-Ibrahim_Sultan.xml,"
                                    Kiosem.",0,44,stage_direction,4,0,speech_part,,,28.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1599,1599,TextGrid/-Ibrahim_Sultan.xml,Mufti.,45,51,stage_direction,4,0,speech_part,,,28.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1662,1662,TextGrid/-Ibrahim_Sultan.xml,"
                                    Der Mord-Lust.",0,51,stage_direction,4,0,speech_part,,,54.0,UNKNOWN,joy,T,,1635.0,positive,emotions of pleasure,_1650_1730
1663,1663,TextGrid/-Ibrahim_Sultan.xml,Der Furien.,52,63,stage_direction,4,0,speech_part,,,54.0,UNKNOWN,abhorrence,T,,1635.0,negative,emotions of rejection,_1650_1730
1664,1664,TextGrid/-Ibrahim_Sultan.xml,Der List.,64,73,stage_direction,4,0,speech_part,,,54.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1697,1697,TextGrid/-Ibrahim_Sultan.xml,"
                                 Der Schau-Platz stellet für des Käysers Zimmer.",0,81,stage_direction,5,0,pre_speech,,,,,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1698,1698,TextGrid/-Ibrahim_Sultan.xml,"
                                 Kiosem.",0,41,stage_direction,5,0,pre_speech,,,,,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1699,1699,TextGrid/-Ibrahim_Sultan.xml,Ibrahim.,42,50,stage_direction,5,0,pre_speech,,,,,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1700,1700,TextGrid/-Ibrahim_Sultan.xml,Capachi-Bachi.,51,65,stage_direction,5,0,pre_speech,,,,,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1754,1754,TextGrid/-Ibrahim_Sultan.xml,"
                                    Mufti.",0,43,stage_direction,5,0,speech_part,,,41.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1755,1755,TextGrid/-Ibrahim_Sultan.xml,Ibrahim.,44,52,stage_direction,5,0,speech_part,,,41.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1756,1756,TextGrid/-Ibrahim_Sultan.xml,Kiosem.,53,60,stage_direction,5,0,speech_part,,,41.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1757,1757,TextGrid/-Ibrahim_Sultan.xml,Achmet.,61,68,stage_direction,5,0,speech_part,,,41.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1758,1758,TextGrid/-Ibrahim_Sultan.xml,Selictar Aga.,69,82,stage_direction,5,0,speech_part,,,41.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1759,1759,TextGrid/-Ibrahim_Sultan.xml,Nasuf.,83,89,stage_direction,5,0,speech_part,,,41.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1760,1760,TextGrid/-Ibrahim_Sultan.xml,Piali Bassa.,90,102,stage_direction,5,0,speech_part,,,41.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1761,1761,TextGrid/-Ibrahim_Sultan.xml,Kara Chiaus.,103,115,stage_direction,5,0,speech_part,,,41.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1762,1762,TextGrid/-Ibrahim_Sultan.xml,Drey Cadileschier.,116,134,stage_direction,5,0,speech_part,,,41.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1763,1763,TextGrid/-Ibrahim_Sultan.xml,Janitscharen.,135,148,stage_direction,5,0,speech_part,,,41.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1857,1857,TextGrid/-Ibrahim_Sultan.xml,"
                                    
                                       
Der Schauplatz stellet für einen Saal in des Mufti Pallast.",0,137,stage_direction,5,0,speech_part,,,97.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1858,1858,TextGrid/-Ibrahim_Sultan.xml,"
                                    Bectas.",0,44,stage_direction,5,0,speech_part,,,97.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1859,1859,TextGrid/-Ibrahim_Sultan.xml,Kul-Kiahia.,45,56,stage_direction,5,0,speech_part,,,97.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1860,1860,TextGrid/-Ibrahim_Sultan.xml,Kara Chiaus.,57,69,stage_direction,5,0,speech_part,,,97.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1861,1861,TextGrid/-Ibrahim_Sultan.xml,Kiuperli Bassa.,70,85,stage_direction,5,0,speech_part,,,97.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1862,1862,TextGrid/-Ibrahim_Sultan.xml,Hassan-Ongle.,86,99,stage_direction,5,0,speech_part,,,97.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1863,1863,TextGrid/-Ibrahim_Sultan.xml,und eine Menge der Janitscharen.,100,132,stage_direction,5,0,speech_part,,,97.0,UNKNOWN,abhorrence,T,,1635.0,negative,emotions of rejection,_1650_1730
1864,1864,TextGrid/-Ibrahim_Sultan.xml,Achmet.,133,140,stage_direction,5,0,speech_part,,,97.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1865,1865,TextGrid/-Ibrahim_Sultan.xml,Mufti.,141,147,stage_direction,5,0,speech_part,,,97.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1866,1866,TextGrid/-Ibrahim_Sultan.xml,Die Cadileschieri.,148,166,stage_direction,5,0,speech_part,,,97.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1867,1867,TextGrid/-Ibrahim_Sultan.xml,Ein Mollah.,167,178,stage_direction,5,0,speech_part,,,97.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1954,1954,TextGrid/-Ibrahim_Sultan.xml,"
                                    Achmet.",0,44,stage_direction,5,0,speech_part,,,119.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1955,1955,TextGrid/-Ibrahim_Sultan.xml,Mufti.,45,51,stage_direction,5,0,speech_part,,,119.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1956,1956,TextGrid/-Ibrahim_Sultan.xml,Drey Cadileschieri.,52,71,stage_direction,5,0,speech_part,,,119.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1957,1957,TextGrid/-Ibrahim_Sultan.xml,Kiuperli.,72,81,stage_direction,5,0,speech_part,,,119.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1958,1958,TextGrid/-Ibrahim_Sultan.xml,Kul-Kiahia.,82,93,stage_direction,5,0,speech_part,,,119.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1959,1959,TextGrid/-Ibrahim_Sultan.xml,Kara-Chiaus.,94,106,stage_direction,5,0,speech_part,,,119.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1960,1960,TextGrid/-Ibrahim_Sultan.xml,Bectas.,107,114,stage_direction,5,0,speech_part,,,119.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1961,1961,TextGrid/-Ibrahim_Sultan.xml,Die Janitscharen.,115,132,stage_direction,5,0,speech_part,,,119.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1962,1962,TextGrid/-Ibrahim_Sultan.xml,Hassan-Ongle.,133,146,stage_direction,5,0,speech_part,,,119.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
1963,1963,TextGrid/-Ibrahim_Sultan.xml,Vier Stummen.,147,160,stage_direction,5,0,speech_part,,,119.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2035,2035,TextGrid/-Ibrahim_Sultan.xml,"
                                    Der Schauplatz stellet für des Käysers Hosada.",0,83,stage_direction,5,0,speech_part,,,140.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2036,2036,TextGrid/-Ibrahim_Sultan.xml,"
                                    Ibrahim.",0,45,stage_direction,5,0,speech_part,,,140.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2037,2037,TextGrid/-Ibrahim_Sultan.xml,Kiosem.,46,53,stage_direction,5,0,speech_part,,,140.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2038,2038,TextGrid/-Ibrahim_Sultan.xml,Mehemet.,54,62,stage_direction,5,0,speech_part,,,140.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2039,2039,TextGrid/-Ibrahim_Sultan.xml,Nasuf.,63,69,stage_direction,5,0,speech_part,,,140.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2040,2040,TextGrid/-Ibrahim_Sultan.xml,Piali Bassa.,70,82,stage_direction,5,0,speech_part,,,140.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2041,2041,TextGrid/-Ibrahim_Sultan.xml,Capachi-Bachi.,83,97,stage_direction,5,0,speech_part,,,140.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2042,2042,TextGrid/-Ibrahim_Sultan.xml,Etliche andere Bassen.,98,120,stage_direction,5,0,speech_part,,,140.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2043,2043,TextGrid/-Ibrahim_Sultan.xml,Etliche Cadileschier.,121,142,stage_direction,5,0,speech_part,,,140.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2044,2044,TextGrid/-Ibrahim_Sultan.xml,Selistar Aga.,143,156,stage_direction,5,0,speech_part,,,140.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2163,2163,TextGrid/-Ibrahim_Sultan.xml,"
                                    
                                       
Mufti.",0,84,stage_direction,5,0,speech_part,,,173.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2164,2164,TextGrid/-Ibrahim_Sultan.xml,Bectas.,85,92,stage_direction,5,0,speech_part,,,173.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2165,2165,TextGrid/-Ibrahim_Sultan.xml,Ibrahim.,93,101,stage_direction,5,0,speech_part,,,173.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2166,2166,TextGrid/-Ibrahim_Sultan.xml,Kiosem.,102,109,stage_direction,5,0,speech_part,,,173.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2167,2167,TextGrid/-Ibrahim_Sultan.xml,Mehemet.,110,118,stage_direction,5,0,speech_part,,,173.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2168,2168,TextGrid/-Ibrahim_Sultan.xml,Kul-Kiahia.,119,130,stage_direction,5,0,speech_part,,,173.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2169,2169,TextGrid/-Ibrahim_Sultan.xml,Kara Chiaus.,131,143,stage_direction,5,0,speech_part,,,173.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2170,2170,TextGrid/-Ibrahim_Sultan.xml,Hassan-Ongle.,144,157,stage_direction,5,0,speech_part,,,173.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2171,2171,TextGrid/-Ibrahim_Sultan.xml,Die drey Cadileschier.,158,180,stage_direction,5,0,speech_part,,,173.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2172,2172,TextGrid/-Ibrahim_Sultan.xml,"Etliche Bassen / darunter Kiuperli, Piali, Nasuf, und eine Menge der Janitscharen.",181,263,stage_direction,5,0,speech_part,,,173.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2173,2173,TextGrid/-Ibrahim_Sultan.xml,Machmet des Ibrahims ältester Printz.,264,301,stage_direction,5,0,speech_part,,,173.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2174,2174,TextGrid/-Ibrahim_Sultan.xml,Bajazeth.,302,311,stage_direction,5,0,speech_part,,,173.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2175,2175,TextGrid/-Ibrahim_Sultan.xml,"
                                    Orcan.",0,43,stage_direction,5,0,speech_part,,,173.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2176,2176,TextGrid/-Ibrahim_Sultan.xml,Suleiman.,44,53,stage_direction,5,0,speech_part,,,173.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2292,2292,TextGrid/-Ibrahim_Sultan.xml,"
                                    Der Schauplatz stellet für einen Kercker.",0,78,stage_direction,5,0,speech_part,,,216.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2293,2293,TextGrid/-Ibrahim_Sultan.xml,"
                                    Ibrahim.",0,45,stage_direction,5,0,speech_part,,,216.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
2294,2294,TextGrid/-Ibrahim_Sultan.xml,Der Ambre Geist.,46,62,stage_direction,5,0,speech_part,,,216.0,UNKNOWN,no_annotation,T,,1635.0,no_annotation,no_annotation,_1650_1730
